# Ep lEiso
1.527 -8.601
2.460 -8.662
25.211 -8.683
30.881 -8.710
32.445 -8.802
34.409 -9.151
35.478 -9.285
36.051 -9.205
36.931 -9.530
36.966 -9.315
37.586 -9.446
38.361 -9.290
38.603 -9.287
39.101 -9.381
39.585 -9.264
39.785 -9.197
40.516 -9.396
40.608 -9.261
40.831 -9.213
40.890 -9.510
41.049 -9.365
41.075 -9.428
41.178 -9.098
41.347 -9.301
41.489 -9.364
41.703 -9.512
41.711 -9.216
41.846 -9.410
41.959 -9.370
42.045 -9.466
42.711 -9.742
42.738 -9.770
42.782 -9.653
42.953 -9.101
43.159 -9.349
43.180 -9.823
43.431 -9.148
43.561 -9.298
43.576 -9.735
43.777 -9.236
43.866 -9.599
43.938 -9.478
44.067 -9.382
44.090 -9.798
44.125 -9.584
44.213 -9.335
44.414 -9.574
44.657 -9.334
44.677 -9.476
44.691 -9.731
44.713 -9.494
44.754 -9.394
44.854 -9.629
44.895 -9.636
45.018 -9.421
45.035 -9.659
45.089 -9.693
45.432 -9.330
45.505 -9.434
45.743 -9.453
45.744 -9.563
45.873 -9.746
45.973 -9.723
46.141 -9.627
46.151 -9.457
46.262 -9.680
46.321 -9.474
46.514 -9.205
46.533 -9.405
46.601 -9.496
46.701 -9.723
46.702 -9.727
46.726 -9.499
46.771 -9.647
46.848 -9.795
46.900 -9.598
46.931 -9.367
47.064 -9.496
47.162 -9.568
47.166 -9.549
47.229 -9.681
47.249 -9.363
47.277 -9.439
47.338 -9.572
47.411 -9.595
47.444 -9.612
47.473 -9.425
47.633 -9.529
47.652 -9.635
47.681 -9.630
47.710 -9.607
47.781 -9.453
47.786 -9.497
47.794 -9.407
47.895 -9.412
47.919 -9.559
47.983 -9.441
48.124 -9.403
48.172 -9.413
48.174 -9.571
48.222 -9.694
48.226 -9.726
48.232 -9.794
48.239 -9.615
48.257 -9.473
48.283 -9.441
48.290 -9.601
48.351 -9.520
48.414 -9.544
48.434 -9.775
48.467 -9.703
48.470 -9.775
48.506 -9.586
48.553 -9.634
48.558 -9.566
48.588 -9.538
48.623 -9.409
48.932 -9.676
48.937 -9.341
48.977 -9.508
49.028 -9.665
49.041 -9.529
49.052 -9.544
49.100 -9.825
49.125 -9.473
49.140 -9.455
49.274 -9.800
49.288 -9.656
49.325 -9.445
49.377 -9.620
49.401 -9.620
49.462 -9.706
49.487 -9.591
49.535 -9.564
49.541 -9.613
49.640 -9.615
49.653 -9.342
49.748 -9.583
49.754 -9.682
49.811 -9.382
49.850 -9.476
49.860 -9.383
49.870 -9.508
49.962 -9.512
49.974 -9.469
49.987 -9.660
50.095 -9.748
50.109 -9.579
50.266 -9.607
50.273 -9.403
50.274 -9.308
50.426 -9.558
50.457 -9.571
50.508 -9.666
50.565 -9.719
50.653 -9.591
50.683 -9.677
50.689 -9.401
50.776 -9.607
50.801 -9.426
50.817 -9.578
50.858 -9.566
50.862 -9.444
50.895 -9.803
50.913 -9.545
50.991 -9.580
51.048 -9.528
51.214 -9.529
51.231 -9.490
51.264 -9.498
51.284 -9.549
51.327 -9.600
51.329 -9.641
51.427 -9.709
51.454 -9.330
51.466 -9.623
51.499 -9.437
51.503 -9.282
51.535 -9.490
51.550 -9.394
51.585 -9.542
51.653 -9.364
51.666 -9.651
51.686 -9.616
51.689 -9.510
51.793 -9.607
51.869 -9.494
51.899 -9.327
51.908 -9.368
51.962 -9.622
51.983 -9.526
52.006 -9.465
52.007 -9.575
52.034 -9.557
52.121 -9.676
52.169 -9.308
52.216 -9.473
52.242 -9.633
52.259 -9.513
52.272 -9.652
52.282 -9.478
52.299 -9.427
52.389 -9.520
52.415 -9.445
52.467 -9.359
52.480 -9.553
52.485 -9.680
52.513 -9.559
52.545 -9.620
52.566 -9.485
52.602 -9.413
52.615 -9.259
52.636 -9.508
52.734 -9.581
52.799 -9.724
52.814 -9.627
52.817 -9.509
52.835 -9.313
52.868 -9.339
52.881 -9.494
52.957 -9.462
53.191 -9.661
53.198 -9.483
53.210 -9.645
53.213 -9.547
53.284 -9.517
53.314 -9.299
53.333 -9.578
53.334 -9.643
53.353 -9.501
53.462 -9.560
53.467 -9.678
53.485 -9.474
53.627 -9.427
53.691 -9.589
53.737 -9.470
53.864 -9.528
53.948 -9.421
53.957 -9.533
54.032 -9.562
54.043 -9.591
54.101 -9.568
54.109 -9.446
54.141 -9.614
54.153 -9.688
54.154 -9.457
54.214 -9.535
54.258 -9.404
54.385 -9.678
54.387 -9.798
54.442 -9.425
54.484 -9.595
54.488 -9.722
54.589 -9.358
54.590 -9.525
54.591 -9.477
54.612 -9.657
54.621 -9.438
54.660 -9.589
54.692 -9.510
54.703 -9.551
54.706 -9.598
54.733 -9.540
54.858 -9.641
55.025 -9.385
55.027 -9.625
55.055 -9.617
55.151 -9.579
55.171 -9.375
55.183 -9.347
55.194 -9.544
55.235 -9.640
55.277 -9.642
55.281 -9.606
55.288 -9.387
55.298 -9.311
55.368 -9.581
55.402 -9.392
55.446 -9.673
55.457 -9.616
55.459 -9.359
55.470 -9.618
55.489 -9.715
55.521 -9.556
55.558 -9.666
55.577 -9.407
55.611 -9.437
55.623 -9.480
55.721 -9.647
55.724 -9.543
55.768 -9.598
55.769 -9.692
55.869 -9.433
55.987 -9.461
