# Ep lEiso
29.558 -10.628
36.475 -11.456
43.477 -11.238
45.344 -11.282
45.896 -11.411
47.153 -11.548
47.934 -11.107
48.438 -11.009
49.043 -11.440
49.067 -11.506
49.493 -11.341
50.233 -11.414
50.506 -11.192
51.012 -11.298
51.356 -11.197
51.499 -11.142
52.117 -11.330
52.215 -11.214
52.451 -11.174
52.514 -11.427
52.683 -11.304
52.711 -11.358
52.821 -11.080
53.001 -11.252
53.152 -11.305
53.379 -11.427
53.388 -11.395
53.501 -11.343
53.589 -11.311
53.654 -11.389
54.268 -11.595
54.297 -11.245
54.345 -11.416
54.532 -11.062
54.757 -11.252
54.780 -11.635
55.055 -11.072
55.196 -11.187
55.212 -11.542
55.432 -11.124
55.529 -11.415
55.608 -11.369
55.740 -11.547
55.761 -11.566
55.791 -11.389
55.867 -11.468
56.047 -11.463
56.327 -11.164
56.350 -11.282
56.366 -11.496
56.391 -11.297
56.438 -11.213
56.555 -11.412
56.602 -11.417
56.743 -11.233
56.763 -11.437
56.825 -11.467
57.220 -11.147
57.305 -11.428
57.579 -11.370
57.580 -11.353
57.729 -11.521
57.835 -11.501
57.998 -11.412
58.008 -11.252
58.129 -11.463
58.201 -11.268
58.436 -11.010
58.459 -11.201
58.542 -11.288
58.664 -11.505
58.666 -11.508
58.695 -11.291
58.749 -11.432
58.843 -11.573
58.906 -11.385
58.944 -11.164
59.107 -11.287
59.226 -11.356
59.231 -11.338
59.308 -11.465
59.333 -11.159
59.367 -11.232
59.442 -11.360
59.531 -11.382
59.570 -11.399
59.606 -11.432
59.786 -11.314
59.807 -11.417
59.838 -11.412
59.870 -11.388
59.946 -11.233
59.951 -11.276
59.961 -11.187
60.077 -11.187
60.107 -11.334
60.190 -11.214
60.371 -11.172
60.433 -11.181
60.436 -11.340
60.496 -11.464
60.502 -11.497
60.509 -11.566
60.519 -11.384
60.542 -11.239
60.576 -11.206
60.584 -11.369
60.662 -11.285
60.743 -11.308
60.769 -11.545
60.811 -11.470
60.816 -11.544
60.862 -11.349
60.921 -11.397
60.928 -11.327
60.967 -11.298
61.012 -11.164
61.406 -11.436
61.411 -11.086
61.458 -11.261
61.518 -11.425
61.533 -11.284
61.546 -11.301
61.602 -11.591
61.632 -11.229
61.650 -11.210
61.807 -11.565
61.824 -11.418
61.867 -11.205
61.934 -11.383
61.967 -11.383
62.049 -11.470
62.084 -11.354
62.148 -11.638
62.157 -11.375
62.291 -11.377
62.308 -11.101
62.437 -11.345
62.445 -11.446
62.522 -11.142
62.576 -11.236
62.590 -11.142
62.603 -11.269
62.728 -11.273
62.744 -11.229
62.762 -11.423
62.908 -11.513
62.924 -11.342
63.125 -11.374
63.134 -11.290
63.135 -11.073
63.329 -11.328
63.368 -11.342
63.433 -11.438
63.506 -11.493
63.618 -11.367
63.656 -11.363
63.665 -11.178
63.788 -11.385
63.824 -11.207
63.846 -11.358
63.904 -11.347
63.909 -11.227
63.956 -11.329
63.982 -11.327
64.092 -11.364
64.172 -11.315
64.400 -11.310
64.422 -11.271
64.467 -11.277
64.494 -11.326
64.552 -11.375
64.555 -11.416
64.688 -11.481
64.723 -11.090
64.739 -11.391
64.785 -11.197
64.790 -11.036
64.833 -11.250
64.854 -11.148
64.901 -11.301
64.993 -11.108
65.010 -11.222
65.037 -11.374
65.041 -11.260
65.181 -11.358
65.284 -11.230
65.326 -11.272
65.340 -11.088
65.418 -11.366
65.450 -11.258
65.482 -11.189
65.483 -11.313
65.522 -11.293
65.644 -11.425
65.712 -11.015
65.779 -11.199
65.815 -11.377
65.840 -11.373
65.857 -11.398
65.872 -11.205
65.896 -11.148
66.023 -11.368
66.059 -11.169
66.134 -11.074
66.152 -11.288
66.159 -11.429
66.199 -11.295
66.243 -11.362
66.274 -11.213
66.324 -11.135
66.342 -10.965
66.372 -11.239
66.511 -11.319
66.601 -11.476
66.622 -11.370
66.626 -11.241
66.650 -11.026
66.696 -11.055
66.715 -11.224
66.820 -11.189
67.161 -11.405
67.172 -11.213
67.190 -11.388
67.193 -11.283
67.297 -11.250
67.341 -11.016
67.369 -11.315
67.370 -11.386
67.398 -11.233
67.556 -11.297
67.564 -11.423
67.590 -11.204
67.794 -11.154
67.886 -11.327
67.952 -11.201
68.136 -11.263
68.259 -11.151
68.272 -11.270
68.384 -11.303
68.400 -11.334
68.487 -11.311
68.498 -11.184
68.547 -11.360
68.564 -11.437
68.565 -11.198
68.654 -11.280
68.720 -11.148
68.908 -11.431
68.911 -11.552
68.994 -11.177
69.056 -11.350
69.061 -11.478
69.211 -11.116
69.212 -11.283
69.213 -11.234
69.244 -11.414
69.257 -11.197
69.315 -11.349
69.362 -11.271
69.380 -11.312
69.383 -11.358
69.423 -11.301
69.612 -11.402
69.864 -11.142
69.867 -11.214
69.909 -11.373
70.054 -11.329
70.084 -11.117
70.102 -11.087
70.119 -11.291
70.181 -11.388
70.243 -11.318
70.249 -11.350
70.260 -11.119
70.276 -11.037
70.381 -11.320
70.432 -11.119
70.498 -11.418
70.515 -11.358
70.518 -11.084
70.534 -11.359
70.563 -11.463
70.611 -11.294
70.669 -11.410
70.698 -11.136
70.750 -11.167
70.768 -11.213
70.919 -11.390
70.922 -11.280
70.990 -11.338
70.991 -11.437
71.146 -11.164
71.326 -11.194
71.378 -11.004
71.471 -11.488
71.617 -11.336
71.667 -11.035
71.900 -11.384
71.997 -11.320
72.017 -11.306
72.025 -11.173
72.089 -11.231
72.154 -11.057
72.169 -11.445
72.235 -11.132
72.260 -11.369
72.376 -11.429
72.382 -11.343
72.386 -11.449
72.468 -11.312
72.514 -11.049
72.535 -11.093
72.574 -11.308
72.627 -11.357
72.684 -11.332
72.726 -11.447
72.803 -11.185
72.806 -11.103
72.815 -11.220
73.103 -11.255
73.163 -11.221
73.383 -11.008
73.390 -11.400
73.478 -11.432
73.520 -11.282
73.661 -11.258
73.698 -11.162
73.737 -11.285
73.757 -11.456
73.760 -11.186
73.762 -11.310
73.795 -11.195
73.822 -11.267
73.837 -11.407
73.885 -11.094
74.055 -11.098
74.197 -11.180
74.233 -11.310
74.323 -11.230
74.388 -11.253
74.493 -11.184
74.494 -11.155
74.559 -11.116
74.603 -11.323
74.667 -11.261
74.727 -11.449
74.729 -11.242
74.755 -11.351
74.821 -11.197
74.845 -11.337
74.852 -11.167
74.872 -11.331
74.945 -11.386
74.992 -11.372
75.031 -11.134
75.175 -11.272
75.206 -11.118
75.377 -11.358
75.385 -11.100
75.496 -11.204
75.509 -11.336
75.535 -11.151
75.538 -10.967
75.547 -11.350
75.585 -11.172
75.664 -11.353
75.986 -11.339
76.006 -11.416
76.007 -11.196
76.155 -11.213
76.337 -11.385
76.370 -11.076
76.423 -10.968
76.435 -11.017
76.479 -11.321
76.502 -11.041
76.517 -11.372
76.520 -11.254
76.690 -11.297
76.898 -11.076
76.959 -11.194
77.024 -11.447
77.124 -11.176
77.173 -11.290
77.185 -11.030
77.351 -11.066
77.468 -11.211
77.550 -11.227
77.631 -11.257
77.687 -11.418
77.696 -11.087
77.710 -11.428
77.767 -11.275
77.834 -11.092
77.903 -11.251
77.947 -11.261
77.974 -11.181
78.003 -11.202
78.018 -11.288
78.018 -10.974
78.118 -11.253
78.134 -11.268
78.155 -11.043
78.184 -11.201
78.296 -11.197
78.317 -11.318
78.329 -11.465
78.413 -11.283
78.451 -11.134
78.491 -11.254
78.583 -10.996
78.619 -11.146
78.681 -11.102
79.009 -11.140
79.041 -11.092
79.101 -11.222
79.138 -11.243
79.151 -11.105
79.164 -11.239
79.191 -11.090
79.265 -11.231
79.418 -11.327
79.469 -11.367
79.480 -11.150
79.483 -11.397
79.496 -11.390
79.516 -11.308
79.557 -11.150
79.565 -11.238
79.567 -11.116
79.568 -11.328
79.620 -11.217
79.647 -11.363
79.793 -11.127
79.856 -11.036
79.868 -11.222
79.889 -11.230
79.905 -11.402
79.975 -11.328
79.989 -11.156
80.031 -11.132
80.037 -11.029
80.046 -11.373
80.222 -11.390
80.231 -11.298
80.395 -11.199
80.401 -11.323
80.408 -10.974
80.477 -11.230
80.480 -11.398
80.577 -11.114
80.611 -11.139
80.617 -11.404
80.633 -11.301
80.710 -11.202
80.782 -11.096
80.805 -11.176
80.831 -11.118
80.876 -11.046
80.970 -11.217
81.075 -11.262
81.098 -11.083
81.121 -11.176
81.169 -11.200
81.220 -11.125
81.292 -11.120
81.429 -11.324
81.513 -11.326
81.541 -11.288
81.592 -11.042
81.600 -11.162
81.714 -11.277
81.726 -11.067
81.819 -11.165
