# Ep lEiso
49.452 121.211
51.771 120.833
57.183 120.785
58.605 120.747
59.217 120.645
60.610 120.689
61.322 120.814
61.762 120.880
62.438 120.575
62.465 120.580
62.941 120.695
63.768 120.658
64.073 120.820
64.556 120.749
64.964 120.822
65.132 120.862
65.864 120.726
65.980 120.811
66.260 120.841
66.334 120.655
66.535 120.745
66.568 120.706
66.698 120.910
66.911 120.784
67.090 120.745
67.305 120.655
67.314 120.678
67.441 120.717
67.548 120.741
67.629 120.683
68.377 120.529
68.412 120.791
68.471 120.663
68.699 120.928
68.973 120.787
69.002 120.498
69.336 120.922
69.509 120.836
69.528 120.567
69.791 120.885
69.888 120.665
69.966 120.702
70.106 120.568
70.131 120.554
70.169 120.692
70.264 120.632
70.489 120.640
70.840 120.885
70.868 120.791
70.888 120.620
70.920 120.780
70.978 120.850
71.124 120.693
71.183 120.689
71.359 120.844
71.384 120.677
71.461 120.654
71.955 120.931
72.061 120.697
72.370 120.751
72.371 120.766
72.532 120.624
72.657 120.642
72.866 120.721
72.878 120.860
73.034 120.594
73.127 120.850
73.429 121.080
73.459 120.913
73.565 120.838
73.722 120.648
73.724 120.645
73.762 120.838
73.831 120.714
73.952 120.589
74.033 120.758
74.082 120.955
74.291 120.741
74.430 120.786
74.436 120.803
74.525 120.689
74.555 120.963
74.594 120.704
74.681 120.783
74.785 120.764
74.830 120.749
74.872 120.719
75.098 120.820
75.126 120.729
75.167 120.733
75.209 120.753
75.308 120.885
75.316 120.848
75.328 120.924
75.482 120.920
75.521 120.793
75.629 120.892
75.867 120.921
75.949 120.726
75.952 120.779
76.032 120.676
76.040 120.649
76.049 120.592
76.062 120.741
76.092 120.859
76.136 120.885
76.147 120.752
76.248 120.818
76.348 120.800
76.380 120.607
76.431 120.668
76.437 120.607
76.493 120.765
76.566 120.726
76.574 120.783
76.622 120.807
76.677 120.916
77.164 120.691
77.171 120.981
77.234 120.838
77.314 120.701
77.335 120.820
77.352 120.806
77.427 120.561
77.468 120.870
77.491 120.886
77.702 120.582
77.725 120.710
77.783 120.897
77.872 120.742
77.916 120.743
78.023 120.663
78.067 120.769
78.149 120.794
78.161 120.748
78.332 120.744
78.355 121.018
78.520 120.775
78.530 120.670
78.629 120.992
78.698 120.892
78.715 120.995
78.731 120.857
78.891 120.855
78.912 120.906
78.935 120.684
79.123 120.754
79.146 120.778
79.419 120.741
79.432 120.849
