# Ep lEiso
1.005 -12.614
1.011 -13.782
1.043 -10.228
1.062 -10.639
1.072 -12.097
1.096 -14.525
1.110 -9.594
1.123 -8.707
1.143 -12.756
1.143 -13.400
1.157 -11.788
1.181 -12.528
1.190 -10.184
1.208 -11.276
1.226 -14.328
1.233 -13.958
1.265 -11.586
1.270 -12.188
1.283 -14.368
1.286 -12.730
1.295 -11.264
1.296 -11.903
1.302 -8.555
1.311 -11.246
1.319 -11.246
1.330 -15.542
1.331 -12.355
1.338 -11.705
1.345 -11.294
1.349 -15.809
1.393 -14.970
1.395 -15.254
1.398 -12.635
1.411 -14.981
1.427 -13.380
1.429 -15.579
1.448 -7.977
1.458 -9.521
1.459 -14.380
1.475 -8.608
1.482 -12.652
1.487 -12.007
1.497 -14.507
1.499 -14.778
1.502 -12.282
1.509 -13.404
1.525 -15.828
1.550 -9.024
1.552 -10.739
1.553 -13.852
1.555 -10.957
1.560 -15.744
1.570 -12.623
1.574 -12.709
1.587 -9.976
1.588 -13.008
1.594 -13.449
1.629 -8.628
1.637 -12.892
1.661 -15.474
1.661 -15.298
1.674 -14.346
1.685 -14.048
1.702 -12.657
1.703 -15.800
1.716 -14.998
1.723 -10.369
1.748 -6.229
1.751 -13.099
1.759 -10.674
1.772 -14.170
1.773 -14.228
1.776 -10.707
1.781 -12.555
1.793 -15.303
1.805 -12.236
1.812 -12.500
1.843 -12.598
1.866 -11.772
1.867 -11.473
1.882 -13.556
1.887 -12.440
1.893 -13.295
1.907 -11.834
1.924 -12.197
1.932 -12.476
1.939 -13.031
1.976 -11.145
1.980 -12.844
1.987 -12.770
1.994 -12.393
2.010 -11.658
2.011 -11.707
2.013 -15.175
2.039 -9.278
2.045 -11.652
2.063 -15.754
2.102 -12.462
2.115 -12.921
2.116 -11.924
2.129 -13.884
2.130 -14.398
2.132 -15.477
2.134 -12.645
2.139 -13.411
2.146 -12.027
2.148 -12.436
2.165 -13.387
2.182 -11.571
2.188 -15.210
2.197 -14.078
2.198 -15.220
2.208 -12.266
2.220 -13.022
2.222 -11.956
2.230 -11.535
2.240 -12.982
2.326 -13.775
2.327 -12.223
2.338 -11.188
2.352 -13.624
2.356 -11.535
2.359 -12.094
2.372 -16.087
2.379 -12.206
2.383 -12.987
2.420 -15.728
2.424 -13.535
2.434 -10.352
2.450 -13.011
2.458 -12.076
2.477 -14.329
2.485 -12.577
2.500 -16.880
2.502 -11.998
2.534 -12.944
2.538 -13.001
2.568 -12.459
2.570 -13.996
2.588 -11.926
2.601 -10.792
2.604 -12.170
2.607 -11.299
2.637 -11.359
2.641 -10.674
2.645 -13.673
2.679 -15.071
2.684 -12.404
2.734 -12.866
2.736 -15.725
2.736 -15.070
2.785 -12.077
2.795 -16.398
2.811 -13.818
2.829 -14.697
2.858 -12.624
2.867 -12.547
2.869 -12.808
2.900 -12.879
