# Ep lEiso
59.150 -10.756
65.127 -11.031
74.320 -10.700
76.666 -10.721
77.912 -10.822
80.750 -10.915
82.515 -10.623
83.664 -10.558
85.042 -10.875
85.097 -10.870
86.068 -10.756
87.754 -10.795
88.377 -10.639
89.661 -10.704
90.910 -10.626
91.426 -10.584
93.138 -10.705
93.392 -10.620
94.005 -10.587
94.167 -10.769
94.605 -10.677
94.679 -10.715
94.962 -10.511
95.428 -10.633
95.819 -10.669
96.407 -10.756
96.431 -10.732
96.802 -10.691
97.114 -10.665
97.348 -10.722
99.528 -10.865
99.631 -10.601
99.803 -10.728
100.411 -10.457
101.057 -10.595
101.125 -10.887
101.913 -10.451
102.321 -10.536
102.366 -10.809
102.997 -10.482
103.278 -10.706
103.503 -10.669
103.908 -10.805
103.982 -10.819
104.090 -10.680
104.367 -10.741
105.017 -10.733
106.032 -10.491
106.113 -10.584
106.173 -10.753
106.263 -10.595
106.433 -10.527
106.854 -10.682
107.025 -10.685
107.536 -10.535
107.607 -10.697
107.830 -10.720
109.131 -10.459
109.403 -10.683
110.284 -10.633
110.287 -10.620
110.765 -10.752
111.136 -10.735
111.757 -10.662
111.794 -10.534
112.255 -10.778
112.532 -10.544
113.430 -10.338
113.518 -10.489
113.833 -10.557
114.300 -10.726
114.305 -10.729
114.418 -10.557
114.623 -10.667
114.984 -10.778
115.224 -10.629
115.368 -10.455
115.961 -10.548
116.389 -10.599
116.407 -10.584
116.681 -10.683
116.772 -10.628
116.892 -10.496
117.160 -10.596
117.479 -10.611
117.620 -10.623
117.748 -10.649
118.445 -10.552
118.532 -10.634
118.658 -10.630
118.786 -10.611
119.092 -10.488
119.116 -10.522
119.153 -10.452
119.626 -10.452
119.746 -10.567
120.080 -10.474
120.814 -10.441
121.065 -10.620
121.075 -10.571
121.320 -10.665
121.346 -10.690
121.373 -10.743
121.412 -10.604
121.504 -10.493
121.641 -10.467
121.675 -10.591
121.991 -10.527
122.320 -10.544
122.425 -10.723
122.590 -10.666
122.608 -10.722
122.789 -10.576
123.021 -10.612
123.046 -10.560
123.198 -10.538
123.373 -10.440
124.927 -10.640
124.950 -10.389
125.151 -10.514
125.406 -10.631
125.471 -10.529
125.526 -10.541
125.766 -10.749
125.894 -10.488
125.969 -10.474
126.643 -10.727
126.714 -10.621
126.899 -10.467
127.184 -10.594
127.323 -10.593
127.677 -10.655
127.824 -10.570
128.097 -10.775
128.135 -10.584
128.708 -10.584
128.782 -10.383
129.326 -10.560
129.359 -10.633
129.683 -10.413
129.910 -10.481
129.967 -10.413
130.021 -10.505
130.548 -10.508
130.615 -10.476
130.692 -10.616
131.310 -10.516
131.385 -10.557
132.283 -10.578
132.325 -10.517
132.329 -10.359
133.198 -10.542
133.373 -10.551
133.664 -10.620
133.990 -10.472
134.493 -10.566
134.663 -10.563
134.702 -10.427
135.252 -10.572
135.410 -10.489
135.512 -10.549
135.770 -10.537
135.790 -10.447
136.002 -10.521
136.116 -10.518
136.607 -10.540
136.966 -10.497
138.013 -10.488
138.117 -10.457
138.324 -10.461
138.452 -10.499
138.720 -10.536
138.737 -10.567
139.355 -10.614
139.520 -10.318
139.596 -10.546
139.807 -10.398
139.832 -10.278
140.032 -10.438
140.129 -10.362
140.349 -10.477
140.778 -10.335
140.860 -10.560
140.983 -10.532
141.003 -10.448
141.658 -10.521
142.141 -10.429
142.337 -10.459
142.398 -10.328
142.766 -10.527
142.913 -10.451
143.066 -10.401
143.071 -10.489
143.259 -10.474
143.846 -10.565
144.177 -10.271
144.497 -10.400
144.672 -10.526
144.790 -10.523
144.876 -10.541
144.948 -10.402
145.063 -10.362
145.682 -10.436
145.859 -10.377
146.221 -10.310
146.309 -10.462
146.344 -10.562
146.536 -10.467
146.754 -10.514
146.901 -10.409
147.148 -10.353
147.234 -10.233
147.379 -10.427
148.057 -10.484
148.504 -10.594
148.608 -10.520
148.627 -10.429
148.746 -10.278
148.974 -10.298
149.067 -10.417
149.594 -10.390
151.300 -10.532
151.355 -10.394
151.446 -10.519
151.462 -10.444
151.981 -10.417
152.199 -10.247
152.342 -10.461
152.346 -10.512
152.485 -10.401
153.283 -10.443
153.324 -10.535
153.459 -10.376
154.513 -10.340
154.989 -10.465
155.332 -10.374
156.279 -10.419
156.918 -10.336
156.988 -10.421
157.573 -10.440
157.655 -10.462
158.114 -10.442
158.169 -10.348
158.426 -10.475
158.514 -10.531
158.521 -10.355
158.991 -10.412
159.334 -10.408
160.333 -10.518
160.348 -10.608
160.792 -10.329
161.125 -10.457
161.153 -10.552
161.957 -10.284
161.962 -10.408
161.969 -10.372
162.135 -10.505
162.207 -10.345
162.518 -10.456
162.771 -10.397
162.866 -10.426
162.887 -10.460
163.102 -10.416
164.123 -10.481
165.498 -10.280
165.512 -10.334
165.744 -10.455
166.540 -10.426
166.704 -10.273
166.802 -10.252
166.896 -10.400
167.235 -10.472
167.581 -10.423
167.615 -10.446
167.673 -10.283
167.762 -10.227
168.347 -10.347
168.625 -10.287
168.996 -10.495
169.085 -10.453
169.107 -10.263
169.195 -10.454
169.355 -10.526
169.627 -10.409
169.946 -10.413
170.110 -10.299
170.404 -10.321
170.499 -10.353
171.350 -10.469
171.369 -10.391
171.748 -10.426
171.756 -10.497
172.629 -10.290
173.653 -10.312
173.952 -10.175
174.478 -10.524
175.317 -10.415
175.606 -10.198
176.943 -10.449
177.504 -10.403
177.623 -10.393
177.666 -10.298
178.036 -10.339
178.417 -10.210
178.504 -10.487
178.889 -10.240
179.030 -10.416
179.713 -10.461
179.745 -10.396
179.773 -10.476
180.248 -10.373
180.519 -10.177
180.641 -10.209
180.872 -10.370
181.181 -10.407
181.520 -10.388
181.767 -10.474
182.213 -10.391
182.232 -10.209
182.278 -10.304
183.768 -10.331
184.079 -10.306
185.225 -10.149
185.260 -10.438
185.724 -10.456
185.943 -10.335
186.681 -10.307
186.872 -10.232
187.081 -10.328
187.183 -10.461
187.199 -10.251
187.212 -10.347
187.384 -10.379
187.524 -10.314
187.603 -10.422
187.859 -10.181
188.757 -10.218
189.599 -10.271
189.815 -10.363
190.363 -10.307
190.758 -10.322
191.397 -10.274
191.406 -10.254
191.800 -10.226
192.068 -10.372
192.459 -10.328
192.827 -10.459
192.841 -10.313
192.999 -10.387
193.409 -10.272
193.557 -10.370
193.601 -10.247
193.722 -10.364
194.171 -10.399
194.458 -10.386
194.698 -10.210
195.592 -10.312
195.782 -10.198
196.842 -10.375
196.897 -10.185
197.589 -10.262
197.666 -10.359
197.833 -10.223
197.850 -10.088
197.907 -10.369
198.140 -10.238
198.633 -10.371
200.653 -10.361
200.779 -10.417
200.789 -10.256
201.719 -10.265
202.871 -10.384
203.081 -10.151
203.419 -10.066
203.492 -10.103
203.774 -10.329
203.920 -10.116
204.015 -10.366
204.031 -10.276
205.114 -10.306
206.445 -10.138
206.832 -10.227
207.251 -10.419
207.883 -10.214
208.197 -10.299
208.272 -10.102
209.350 -10.121
210.107 -10.228
210.636 -10.241
211.152 -10.264
211.512 -10.386
211.574 -10.134
211.661 -10.393
212.028 -10.277
212.467 -10.139
212.919 -10.261
213.211 -10.270
213.388 -10.212
213.574 -10.229
213.671 -10.291
213.674 -10.061
214.321 -10.266
214.426 -10.277
214.562 -10.112
214.752 -10.228
215.483 -10.225
215.619 -10.313
215.693 -10.421
216.243 -10.288
216.484 -10.179
216.750 -10.267
217.348 -10.078
217.595 -10.185
218.005 -10.370
220.164 -10.169
220.377 -10.131
220.773 -10.227
221.012 -10.242
221.097 -10.138
221.186 -10.238
221.363 -10.125
221.848 -10.229
222.858 -10.298
223.198 -10.328
223.271 -10.163
223.290 -10.351
223.376 -10.346
223.508 -10.284
223.783 -10.163
223.838 -10.230
223.848 -10.137
223.853 -10.299
224.203 -10.214
224.384 -10.325
225.355 -10.145
225.780 -10.077
225.860 -10.218
225.997 -10.224
226.107 -10.355
226.572 -10.299
226.663 -10.167
226.948 -10.150
226.984 -10.071
227.044 -10.333
228.220 -10.345
228.282 -10.275
229.354 -10.201
229.392 -10.295
229.441 -10.029
229.899 -10.223
229.919 -10.350
230.575 -10.132
230.808 -10.151
230.847 -10.353
230.957 -10.274
231.472 -10.197
231.960 -10.113
232.121 -10.175
232.298 -10.263
232.601 -10.072
233.237 -10.203
233.943 -10.235
234.105 -10.095
234.258 -10.167
234.585 -10.185
234.926 -10.125
235.409 -10.120
236.313 -10.277
236.860 -10.277
237.045 -10.373
237.381 -10.051
237.431 -10.146
238.210 -10.233
238.290 -10.065
238.934 -10.139
239.275 -10.128
239.938 -10.285
240.874 -10.185
241.463 -10.111
241.850 -10.195
242.494 -10.160
242.494 -10.199
242.563 -10.149
242.676 -10.209
243.488 -10.335
243.571 -10.237
246.082 -10.226
246.107 -10.026
246.275 -10.109
247.160 -10.042
248.170 -10.282
248.252 -10.185
248.417 -9.878
248.584 -9.992
248.649 -10.060
249.278 -10.181
249.638 -10.281
250.085 -10.237
250.213 -10.171
250.371 -10.246
250.512 -10.236
250.564 -10.080
250.598 -10.049
250.659 -10.140
250.861 -10.143
251.086 -10.051
252.556 -10.247
252.925 -10.055
253.001 -10.145
254.297 -10.078
254.416 -10.244
254.750 -10.119
255.153 -10.164
255.352 -10.195
257.553 -10.130
257.645 -10.173
257.788 -10.106
258.647 -10.114
258.954 -9.969
260.025 -10.203
261.197 -10.012
261.257 -10.217
261.752 -9.936
262.762 -10.199
263.469 -10.169
263.726 -10.176
264.415 -10.066
264.928 -10.134
265.171 -10.256
265.282 -10.146
265.571 -10.056
266.777 -10.121
266.947 -10.114
267.277 -10.113
267.643 -9.937
267.769 -10.247
268.023 -10.058
268.427 -10.053
269.284 -10.110
269.418 -10.078
269.498 -10.174
269.530 -10.084
269.533 -10.099
269.693 -9.926
269.752 -10.231
270.457 -10.179
270.905 -10.117
271.043 -10.038
271.865 -9.976
273.150 -10.046
273.279 -10.144
273.549 -10.144
273.985 -9.949
274.370 -10.085
274.444 -10.130
275.972 -9.987
276.395 -10.099
277.278 -10.081
277.351 -10.064
277.459 -9.976
277.498 -10.088
277.563 -10.125
277.668 -10.238
278.001 -10.122
278.851 -9.990
278.945 -10.195
279.014 -10.119
279.165 -10.159
279.991 -10.189
280.252 -10.132
282.007 -10.083
282.482 -10.061
283.051 -10.228
283.321 -10.103
283.685 -10.084
284.462 -10.026
284.788 -10.204
285.125 -10.017
286.713 -10.107
288.160 -10.019
288.695 -10.065
291.406 -10.164
291.934 -10.071
292.237 -10.010
292.793 -10.085
293.077 -10.048
293.450 -10.086
294.078 -10.101
294.732 -10.097
294.946 -10.091
295.699 -10.027
296.144 -9.983
296.445 -9.902
296.553 -9.943
296.664 -10.220
297.154 -10.190
297.817 -9.989
297.819 -9.893
298.218 -10.126
298.277 -10.098
298.805 -9.847
299.350 -9.982
300.172 -9.943
302.862 -10.074
303.162 -10.098
304.446 -9.861
304.601 -10.131
304.852 -10.058
305.175 -10.023
307.094 -10.103
307.198 -10.081
307.571 -10.095
307.918 -10.210
307.954 -9.960
310.232 -10.052
310.285 -10.118
310.579 -9.858
311.807 -9.992
311.813 -9.874
312.487 -10.089
313.479 -9.910
314.031 -9.998
314.803 -10.054
315.625 -9.996
316.270 -10.126
316.625 -10.042
318.480 -9.963
318.657 -10.066
319.333 -10.014
319.592 -10.018
319.606 -9.860
320.570 -9.967
321.532 -10.058
321.742 -10.050
322.937 -10.132
322.984 -9.924
324.163 -10.051
324.895 -10.036
325.325 -10.035
325.690 -10.011
327.442 -9.958
327.728 -9.950
327.805 -9.959
328.991 -10.077
329.498 -9.953
329.983 -10.029
330.597 -9.899
330.848 -10.085
331.602 -10.050
331.676 -9.983
333.082 -10.068
333.170 -9.889
333.396 -9.999
333.951 -10.121
334.486 -10.067
335.189 -10.025
335.405 -9.878
335.495 -10.007
335.813 -9.989
