# Ep lEiso
44.276 -10.494
45.922 -10.775
49.156 -10.561
50.035 -10.587
50.501 -10.673
51.165 -10.755
51.507 -10.519
51.808 -10.465
52.271 -10.730
52.289 -10.726
52.605 -10.630
52.929 -10.672
53.048 -10.542
53.295 -10.603
53.535 -10.660
53.634 -10.508
54.064 -10.621
54.132 -10.550
54.286 -10.525
54.315 -10.682
54.394 -10.605
54.407 -10.638
54.458 -10.464
54.541 -10.604
54.611 -10.605
54.717 -10.682
54.721 -10.662
54.788 -10.629
54.844 -10.608
54.886 -10.658
55.277 -10.792
55.295 -10.564
55.326 -10.676
55.446 -10.444
55.589 -10.712
55.604 -10.820
55.776 -10.448
55.843 -10.522
55.851 -10.758
55.954 -10.477
56.000 -10.671
56.037 -10.640
56.103 -10.759
56.115 -10.771
56.133 -10.651
56.178 -10.704
56.285 -10.699
56.451 -10.491
56.464 -10.572
56.474 -10.719
56.489 -10.582
56.517 -10.523
56.586 -10.659
56.614 -10.662
56.697 -10.532
56.709 -10.674
56.746 -10.694
56.980 -10.466
57.030 -10.663
57.178 -10.620
57.178 -10.608
57.249 -10.727
57.304 -10.713
57.395 -10.650
57.401 -10.535
57.469 -10.755
57.509 -10.546
57.642 -10.362
57.655 -10.499
57.701 -10.561
57.770 -10.716
57.771 -10.719
57.787 -10.563
57.818 -10.664
57.871 -10.766
57.906 -10.631
57.928 -10.472
58.019 -10.560
58.086 -10.610
58.089 -10.597
58.132 -10.688
58.146 -10.639
58.165 -10.677
58.207 -10.612
58.258 -10.628
58.280 -10.640
58.300 -10.665
58.397 -10.582
58.408 -10.656
58.425 -10.653
58.442 -10.637
58.483 -10.529
58.486 -10.559
58.491 -10.497
58.554 -10.500
58.570 -10.604
58.615 -10.523
58.713 -10.498
58.746 -10.659
58.747 -10.616
58.780 -10.701
58.784 -10.723
58.787 -10.770
58.792 -10.647
58.805 -10.549
58.823 -10.528
58.827 -10.638
58.870 -10.583
58.913 -10.600
58.927 -10.758
58.950 -10.709
58.952 -10.758
58.977 -10.630
59.009 -10.663
59.013 -10.617
59.034 -10.598
59.058 -10.512
59.273 -10.695
59.276 -10.472
59.303 -10.583
59.339 -10.688
59.348 -10.598
59.355 -10.608
59.388 -10.794
59.406 -10.562
59.415 -10.550
59.497 -10.776
59.506 -10.681
59.529 -10.543
59.563 -10.657
59.580 -10.657
59.624 -10.713
59.642 -10.636
59.675 -10.617
59.680 -10.553
59.750 -10.649
59.759 -10.467
59.826 -10.626
59.830 -10.693
59.871 -10.489
59.899 -10.552
59.906 -10.488
59.912 -10.573
59.978 -10.574
59.986 -10.544
59.996 -10.674
60.072 -10.733
60.082 -10.617
60.193 -10.634
60.198 -10.576
60.199 -10.425
60.307 -10.596
60.328 -10.605
60.364 -10.671
60.401 -10.709
60.458 -10.619
60.478 -10.680
60.482 -10.483
60.545 -10.629
60.563 -10.551
60.574 -10.609
60.604 -10.601
60.606 -10.513
60.630 -10.770
60.643 -10.585
60.699 -10.610
60.740 -10.573
60.860 -10.574
60.871 -10.546
60.895 -10.552
60.910 -10.588
60.940 -10.625
60.942 -10.655
61.013 -10.704
61.031 -10.430
61.040 -10.642
61.064 -10.507
61.067 -10.396
61.090 -10.546
61.101 -10.476
61.126 -10.583
