# Ep lEiso
1.005 -11.309
1.010 -11.439
1.041 -11.395
1.060 -11.107
1.070 -11.266
1.092 -11.529
1.106 -11.009
1.118 -10.920
1.137 -11.423
1.138 -11.417
1.151 -11.251
1.174 -11.332
1.183 -11.093
1.200 -11.209
1.217 -11.523
1.225 -11.486
1.255 -11.252
1.260 -11.313
1.272 -11.533
1.275 -11.370
1.283 -11.226
1.285 -11.290
1.290 -10.958
1.299 -11.227
1.307 -11.229
1.318 -11.379
1.318 -11.340
1.325 -11.277
1.331 -11.238
1.336 -11.336
1.378 -11.603
1.380 -11.630
1.383 -11.508
1.396 -11.449
1.411 -11.453
1.413 -11.664
1.431 -10.941
1.441 -11.090
1.442 -11.552
1.457 -11.007
1.463 -11.391
1.469 -11.331
1.478 -11.568
1.480 -11.594
1.483 -11.359
1.489 -11.466
1.505 -11.606
1.529 -11.063
1.531 -11.223
1.532 -11.513
1.534 -11.244
1.538 -11.689
1.548 -11.401
1.552 -11.409
1.569 -11.158
1.572 -11.436
1.580 -11.476
1.631 -11.044
1.642 -11.424
1.677 -11.648
1.677 -11.322
1.697 -11.548
1.712 -11.521
1.737 -11.401
1.738 -11.668
1.757 -11.598
1.768 -11.209
1.804 -10.870
1.807 -11.122
1.820 -11.237
1.839 -11.522
1.839 -11.527
1.844 -11.241
1.852 -11.426
1.866 -11.612
1.876 -11.365
1.882 -11.386
1.907 -11.238
1.925 -11.328
1.926 -11.304
1.938 -11.469
1.941 -11.381
1.947 -11.448
1.958 -11.333
1.972 -11.361
1.978 -11.383
1.983 -11.426
2.013 -11.279
2.017 -11.411
2.022 -11.405
2.028 -11.376
2.041 -11.187
2.042 -11.240
2.043 -11.130
2.064 -11.137
2.069 -11.319
2.083 -11.177
2.115 -11.137
2.125 -11.414
2.126 -11.339
2.136 -11.486
2.137 -11.525
2.139 -11.606
2.140 -11.393
2.144 -11.451
2.150 -11.188
2.152 -11.377
2.165 -11.284
2.179 -11.313
2.184 -11.583
2.191 -11.499
2.192 -11.583
2.200 -11.364
2.210 -11.420
2.211 -11.341
2.218 -11.310
2.226 -11.164
2.299 -11.472
2.300 -11.099
2.313 -11.285
2.329 -11.460
2.333 -11.309
2.337 -11.327
2.352 -11.634
2.360 -11.250
2.365 -11.230
2.408 -11.604
2.412 -11.449
2.424 -11.224
2.442 -11.410
2.451 -11.410
2.473 -11.501
2.483 -11.378
2.500 -11.676
2.502 -11.400
2.539 -11.401
2.544 -11.405
2.579 -11.366
2.581 -11.471
2.602 -11.154
2.616 -11.252
2.620 -11.345
2.623 -11.286
2.657 -11.290
2.662 -11.244
2.667 -11.445
2.707 -11.536
2.711 -11.358
2.769 -11.387
2.772 -11.575
2.772 -11.073
2.828 -11.333
2.840 -11.614
2.858 -11.445
2.880 -11.501
2.912 -11.366
2.923 -11.455
2.925 -11.377
2.961 -11.465
2.971 -11.720
2.978 -11.613
2.995 -11.409
2.996 -11.440
3.010 -11.583
3.017 -11.495
3.049 -11.351
3.072 -11.383
3.140 -11.497
3.147 -11.333
3.160 -11.328
3.168 -11.475
3.186 -11.368
3.187 -11.409
3.236 -11.482
3.250 -11.095
3.257 -11.486
3.276 -11.207
3.278 -11.047
3.296 -11.329
3.304 -11.569
3.324 -11.320
3.362 -11.469
3.369 -11.568
3.380 -11.404
3.381 -11.468
3.439 -11.401
3.482 -11.459
3.500 -11.326
3.505 -11.439
3.537 -11.428
3.550 -11.323
3.564 -11.363
3.564 -11.379
3.581 -11.616
3.633 -11.675
3.662 -11.430
3.691 -11.274
3.706 -11.458
3.717 -11.455
3.724 -11.482
3.730 -11.562
3.741 -11.224
3.795 -11.653
3.810 -11.249
3.842 -11.641
3.850 -11.378
3.853 -11.530
3.869 -11.388
3.888 -11.462
3.901 -11.601
3.923 -11.546
3.931 -11.031
3.943 -11.332
4.003 -11.426
4.042 -11.606
4.051 -11.487
4.052 -11.599
4.063 -11.099
4.083 -11.451
4.091 -11.325
4.137 -11.477
4.285 -11.552
4.290 -11.323
4.298 -11.533
4.299 -11.407
4.358 -11.373
4.383 -11.091
4.399 -11.455
4.400 -11.541
4.416 -11.357
4.507 -11.442
4.511 -11.598
4.526 -11.329
4.645 -11.597
4.698 -11.496
4.737 -11.337
4.843 -11.425
4.915 -11.284
4.923 -11.440
4.988 -11.488
4.997 -11.530
5.048 -11.504
5.054 -11.335
5.083 -11.572
5.093 -11.676
5.094 -11.355
5.146 -11.470
5.184 -11.470
5.294 -11.688
5.296 -11.855
5.345 -11.340
5.381 -11.583
5.384 -11.762
5.472 -11.667
5.473 -11.495
5.474 -11.427
5.492 -11.682
5.500 -11.376
5.534 -11.593
5.561 -11.484
5.573 -11.543
5.576 -11.609
5.606 -11.529
5.747 -11.679
5.936 -11.321
5.938 -11.425
5.969 -11.655
6.078 -11.604
6.100 -11.310
6.114 -11.520
6.126 -11.556
6.173 -11.697
6.220 -11.702
6.224 -11.650
6.232 -11.332
6.244 -11.221
6.323 -11.987
6.361 -11.342
6.411 -11.755
6.423 -11.673
6.426 -11.677
6.438 -11.675
6.459 -11.820
6.496 -11.587
6.539 -11.751
6.561 -11.368
6.600 -11.928
6.613 -11.478
6.727 -11.731
6.729 -11.575
6.780 -11.660
6.781 -11.800
6.897 -11.415
7.046 -11.464
7.094 -11.192
7.179 -11.902
7.314 -11.691
7.361 -11.692
7.574 -11.784
7.664 -11.814
7.683 -11.807
7.690 -11.468
7.748 -11.560
7.809 -11.428
7.822 -11.897
7.883 -11.413
7.905 -11.786
8.013 -11.888
8.018 -11.753
8.022 -11.921
8.097 -11.710
8.139 -11.811
8.158 -11.674
8.194 -11.709
8.243 -11.792
8.296 -11.754
8.334 -11.945
8.404 -11.522
8.408 -11.388
8.416 -11.580
8.715 -11.647
8.780 -11.592
9.019 -11.225
9.027 -11.910
9.123 -11.972
9.168 -11.707
9.321 -11.670
9.361 -11.497
9.404 -11.721
9.425 -12.033
9.428 -11.540
9.431 -11.766
9.466 -11.557
9.495 -11.690
9.511 -11.947
9.564 -11.690
9.748 -11.462
9.919 -11.595
9.963 -11.825
10.074 -11.687
10.164 -11.732
10.313 -11.615
10.315 -11.564
10.406 -11.495
10.469 -11.883
10.559 -11.772
10.644 -12.135
10.648 -11.743
10.684 -11.951
10.778 -11.664
10.812 -11.934
10.822 -11.608
10.850 -11.926
10.953 -12.042
11.019 -12.018
11.074 -11.555
11.277 -11.839
11.320 -11.532
11.560 -12.033
11.573 -11.503
11.728 -11.724
11.747 -12.001
11.789 -11.612
11.793 -11.745
11.807 -12.032
11.865 -11.654
11.988 -12.044
12.485 -12.028
