# Ep lEiso
1.016 117.003
1.036 116.769
1.144 117.413
1.208 117.311
1.243 117.049
1.321 116.783
1.369 117.414
1.412 117.530
1.486 116.902
1.490 116.807
1.556 117.027
1.670 116.903
1.713 117.204
1.800 117.041
1.884 117.159
1.920 117.226
2.088 116.952
2.121 117.099
2.200 117.144
2.221 116.815
2.277 116.969
2.287 116.899
2.323 117.253
2.383 117.028
2.434 116.956
2.510 116.794
2.513 116.835
2.561 116.898
2.601 116.936
2.631 116.835
2.977 116.550
2.994 116.958
3.023 116.755
3.135 116.680
3.269 116.906
3.283 116.778
3.447 116.945
3.545 116.933
3.557 116.567
3.719 116.973
3.791 116.676
3.849 116.717
3.953 116.538
3.972 116.518
4.000 116.685
4.071 116.605
4.239 116.598
4.528 116.840
4.553 116.736
4.571 116.551
4.598 116.720
4.649 116.438
4.777 116.613
4.828 116.606
4.983 116.748
5.004 116.581
5.071 116.555
5.545 116.767
5.652 116.546
6.002 116.401
6.003 116.409
6.193 116.442
6.359 116.443
6.648 116.484
6.665 116.342
6.880 116.363
7.009 116.558
7.455 116.419
7.502 116.408
7.669 116.505
7.917 116.343
7.920 116.340
7.980 116.487
8.088 116.385
8.283 116.275
8.416 116.395
8.496 116.377
8.840 116.432
9.093 116.365
9.103 116.377
9.257 116.273
9.304 116.321
9.367 116.279
9.505 116.338
9.671 116.313
9.744 116.296
9.810 116.266
10.167 116.340
10.199 116.257
10.246 116.261
10.293 116.279
10.407 116.315
10.416 116.365
10.430 116.436
10.605 116.432
10.650 116.316
10.773 116.406
11.045 116.276
11.118 116.249
11.121 116.297
11.183 116.195
11.189 116.169
11.196 116.116
11.206 116.252
11.229 116.212
11.264 116.207
11.272 116.254
11.352 116.199
11.435 116.186
11.462 116.098
11.505 116.148
11.509 116.092
11.557 116.230
11.617 116.186
11.624 116.238
11.664 116.254
11.709 116.346
12.078 116.112
12.083 116.368
12.124 116.241
12.176 116.119
12.189 116.224
12.200 116.212
12.249 115.994
12.275 116.266
12.290 116.150
12.427 116.009
12.442 116.122
12.480 116.286
12.537 116.149
12.566 116.148
12.638 116.079
12.668 116.171
12.723 115.943
12.731 116.154
12.827 116.144
12.838 116.139
12.921 116.157
12.927 116.075
12.976 116.313
13.011 116.232
13.020 116.212
13.028 116.203
13.109 116.189
13.120 116.224
13.132 116.067
13.227 115.983
13.238 116.119
13.376 116.077
13.383 116.144
13.383 116.319
13.517 116.100
13.540 116.087
13.574 116.009
13.613 115.963
13.672 116.065
13.692 115.993
13.697 116.222
13.762 116.049
13.780 116.141
13.792 116.072
13.823 116.081
13.825 116.183
13.850 115.880
13.864 116.098
13.922 116.066
13.964 116.108
14.088 116.104
14.100 116.136
14.124 116.129
14.140 116.085
14.171 116.039
14.173 116.004
14.244 115.942
14.259 116.271
14.266 116.014
14.286 116.176
14.288 116.311
14.307 116.127
14.316 116.211
14.337 116.080
14.377 116.038
14.385 116.137
14.396 116.010
14.398 116.103
14.459 116.013
14.504 116.110
14.523 116.074
14.528 116.221
14.563 115.991
14.577 116.076
14.591 116.130
14.591 116.031
14.609 116.046
14.664 115.934
14.695 115.989
14.725 116.113
14.741 115.967
14.752 116.075
14.760 115.948
14.767 116.106
14.778 116.152
14.835 116.063
14.851 116.130
14.884 116.207
14.891 116.029
14.893 116.092
14.908 116.023
14.924 115.968
14.936 116.092
14.955 116.040
14.961 116.302
14.972 116.071
15.024 116.003
15.058 115.869
15.066 115.960
15.067 116.070
15.076 116.255
15.094 115.989
15.101 116.085
15.141 116.116
15.270 115.927
15.274 116.097
15.281 115.942
15.282 116.035
15.321 116.064
15.338 116.273
15.348 116.006
15.349 115.943
15.359 116.079
15.419 116.023
15.422 115.908
15.432 116.107
15.505 115.917
15.535 115.992
15.557 116.108
15.616 116.048
15.657 116.150
15.661 116.039
15.698 116.006
15.703 115.977
15.732 115.997
15.735 116.117
15.751 115.950
15.757 115.877
15.757 116.007
15.787 116.024
15.808 116.025
15.870 115.875
15.871 115.758
15.899 116.119
15.919 115.951
15.921 115.827
15.971 115.895
15.971 116.014
15.971 116.061
15.981 115.885
15.986 116.097
16.005 115.948
16.019 116.023
16.024 115.983
16.025 115.937
16.036 115.993
16.091 115.891
16.165 116.137
16.166 116.066
16.178 115.909
16.220 115.944
16.229 116.146
16.234 116.002
16.239 115.977
16.257 115.881
16.275 115.878
16.277 115.913
16.280 116.131
16.285 116.207
16.316 115.936
16.330 116.125
16.350 115.842
16.355 115.899
16.356 115.896
16.360 115.897
16.369 115.798
16.383 115.958
16.400 115.846
16.408 116.107
16.423 116.076
16.428 116.032
16.473 115.860
16.474 115.966
16.493 115.909
16.493 115.814
16.534 116.078
16.581 116.050
16.595 116.237
16.619 115.760
16.658 115.910
16.671 115.911
16.732 115.860
16.757 115.844
16.763 115.850
16.765 116.074
16.782 116.015
16.799 116.105
16.803 115.797
16.820 115.832
16.826 115.874
16.857 115.813
16.858 115.901
