# Ep lEiso
52.251 121.789
56.376 121.742
64.409 121.345
67.405 121.339
68.247 121.268
70.164 121.157
71.357 121.420
72.341 121.472
73.325 121.236
73.364 121.239
74.059 121.324
75.263 121.294
75.708 121.412
76.626 121.363
77.301 121.316
77.564 121.454
78.709 121.359
78.890 121.332
79.329 121.231
79.445 121.309
79.758 121.380
79.810 121.351
80.013 121.509
80.346 121.384
80.626 121.386
81.024 121.318
81.037 121.337
81.250 121.368
81.428 121.388
81.562 121.344
82.809 121.231
82.868 121.218
82.967 121.276
83.347 121.307
83.803 121.310
83.851 121.212
84.408 121.551
84.696 121.485
84.729 121.272
85.118 121.527
85.288 121.352
85.425 121.381
85.671 121.275
85.715 121.264
85.781 121.372
85.949 121.325
86.344 121.265
86.960 121.518
87.009 121.446
87.045 121.315
87.100 121.437
87.203 121.236
87.459 121.370
87.562 121.367
87.873 121.483
87.915 121.357
88.051 121.340
88.863 121.539
89.032 121.361
89.581 121.396
89.583 121.407
89.881 121.298
90.112 121.309
90.499 121.365
90.522 121.470
90.809 121.331
90.982 121.458
91.536 121.629
91.588 121.503
91.774 121.449
92.049 121.311
92.052 121.309
92.118 121.453
92.239 121.363
92.452 121.274
92.593 121.399
92.678 121.544
93.044 121.470
93.313 121.430
93.324 121.442
93.496 121.364
93.553 121.408
93.629 121.376
93.797 121.436
93.997 121.426
94.086 121.416
94.166 121.396
94.595 121.472
94.647 121.407
94.724 121.409
94.801 121.424
94.987 121.519
95.002 121.492
95.024 121.547
95.311 121.544
95.384 121.453
95.586 121.525
96.032 121.546
96.184 121.404
96.190 121.442
96.339 121.367
96.355 121.347
96.371 121.305
96.395 121.415
96.451 121.501
96.534 121.521
96.555 121.423
96.746 121.471
96.945 121.457
97.008 121.316
97.109 121.360
97.120 121.316
97.231 121.431
97.374 121.403
97.390 121.444
97.483 121.461
97.591 121.539
98.548 121.381
98.562 121.580
98.686 121.481
98.843 121.388
98.883 121.469
98.917 121.460
99.065 121.295
99.144 121.502
99.190 121.513
99.600 121.312
99.644 121.397
99.757 121.519
99.930 121.419
100.014 121.419
100.230 121.370
100.319 121.438
100.485 121.275
100.509 121.426
100.857 121.427
100.902 121.587
101.238 121.448
101.258 121.390
101.458 121.567
101.597 121.512
101.632 121.498
101.665 121.493
101.989 121.490
102.031 121.517
102.078 121.402
102.458 121.484
102.504 121.451
103.057 121.433
103.083 121.484
103.085 121.615
103.620 121.471
103.727 121.465
103.906 121.410
104.106 121.380
104.415 121.463
104.520 121.412
104.544 121.580
104.883 121.460
104.981 121.528
105.044 121.478
105.204 121.445
105.216 121.427
105.347 121.344
105.417 121.502
105.721 121.483
105.943 121.517
106.591 121.519
106.655 121.542
106.784 121.537
106.863 121.506
107.029 121.475
107.040 121.450
107.423 121.408
107.525 121.641
107.573 121.462
107.704 121.578
107.719 121.673
107.844 121.546
107.904 121.606
108.041 121.516
108.308 121.435
108.359 121.378
108.435 121.475
108.447 121.541
108.856 121.483
109.157 121.553
109.280 121.529
109.318 121.631
109.547 121.474
109.639 121.533
109.735 121.512
109.738 121.503
109.856 121.514
110.225 121.441
110.432 121.668
110.633 121.566
110.743 121.467
110.818 121.469
110.872 121.455
110.916 121.563
110.988 121.595
111.374 121.537
111.485 121.583
111.711 121.637
111.766 121.517
111.788 121.437
111.909 121.513
112.045 121.476
112.138 121.562
112.293 121.530
112.347 121.706
112.438 121.554
112.865 121.512
113.147 121.423
113.213 121.483
113.225 121.427
113.300 121.678
113.444 121.662
113.503 121.566
113.835 121.586
114.915 121.462
114.949 121.573
115.007 121.472
115.017 121.533
115.348 121.561
115.486 121.698
115.578 121.526
115.580 121.486
115.669 121.573
116.174 121.537
116.198 121.462
116.273 121.591
116.855 121.471
117.118 121.519
117.309 121.593
117.836 121.557
118.191 121.622
118.231 121.553
118.556 121.544
118.602 121.527
118.858 121.541
118.889 121.615
119.032 121.513
119.082 121.468
119.086 121.548
119.349 121.559
119.541 121.560
120.099 121.470
120.107 121.399
120.353 121.620
120.539 121.518
120.554 121.443
121.003 121.658
121.005 121.560
121.009 121.588
121.102 121.483
121.143 121.612
121.317 121.526
121.458 121.574
121.511 121.551
121.523 121.523
121.642 121.559
122.216 121.500
122.989 121.650
122.997 121.607
123.127 121.514
123.574 121.536
123.665 121.656
123.721 121.673
123.774 121.558
123.966 121.503
124.161 121.504
124.181 121.525
124.213 121.654
124.263 121.699
124.592 121.544
124.749 121.657
124.958 121.493
125.009 121.526
125.021 121.678
125.071 121.526
125.162 121.468
125.316 121.562
125.496 121.497
125.589 121.650
125.755 121.632
125.809 121.607
126.288 121.508
126.299 121.570
126.515 121.539
126.520 121.483
127.017 121.640
127.597 121.628
127.766 121.736
128.064 121.465
128.543 121.550
128.708 121.720
129.468 121.523
129.785 121.514
129.853 121.518
129.878 121.643
130.091 121.611
130.310 121.711
130.360 121.492
130.581 121.670
130.662 121.536
131.052 121.504
131.070 121.553
131.086 121.493
131.358 121.572
131.512 121.723
131.581 121.699
131.713 121.577
131.888 121.549
132.081 121.565
132.224 121.499
132.487 121.565
132.499 121.696
132.529 121.629
133.513 121.609
133.717 121.628
134.468 121.749
134.490 121.526
134.797 121.509
134.945 121.595
135.439 121.610
135.567 121.666
135.706 121.596
135.774 121.499
135.785 121.653
135.793 121.582
135.908 121.649
136.002 121.608
136.054 121.528
136.225 121.707
136.820 121.683
137.375 121.646
137.518 121.578
137.886 121.622
138.154 121.612
138.588 121.652
138.595 121.667
138.860 121.690
139.042 121.580
139.306 121.616
139.554 121.516
139.563 121.628
139.669 121.570
139.944 121.542
140.043 121.580
140.072 121.672
140.154 121.584
140.454 121.555
140.646 121.565
140.805 121.695
141.408 121.623
141.540 121.707
142.274 121.576
142.311 121.717
142.786 121.660
142.839 121.588
142.954 121.688
142.965 121.789
143.005 121.580
143.164 121.677
143.503 121.579
144.872 121.587
144.957 121.545
144.964 121.664
145.603 121.656
146.409 121.565
146.555 121.732
146.792 121.790
146.843 121.764
147.040 121.601
147.142 121.752
147.209 121.574
147.220 121.638
147.969 121.616
148.883 121.737
149.149 121.675
149.436 121.540
149.871 121.686
150.084 121.625
150.134 121.765
150.897 121.749
151.439 121.673
151.816 121.664
152.185 121.647
152.442 121.563
152.486 121.736
152.548 121.558
152.810 121.638
153.119 121.732
153.434 121.650
153.637 121.645
153.761 121.685
153.890 121.674
153.958 121.631
153.960 121.790
154.410 121.651
154.483 121.644
154.578 121.758
154.710 121.678
155.219 121.683
155.314 121.622
155.365 121.547
155.749 121.641
155.916 121.718
