# Ep lEiso
1.003 -10.887
1.007 -10.949
1.028 -10.765
1.041 -10.788
1.048 -10.863
1.063 -10.830
1.073 -10.740
1.081 -10.697
1.094 -10.898
1.094 -10.930
1.104 -10.851
1.119 -10.888
1.125 -10.776
1.137 -10.829
1.149 -10.777
1.154 -10.813
1.175 -10.846
1.178 -10.784
1.186 -10.762
1.188 -10.900
1.194 -10.833
1.195 -10.862
1.199 -10.710
1.205 -10.804
1.210 -10.833
1.218 -10.902
1.218 -10.884
1.223 -10.855
1.227 -10.837
1.230 -10.881
1.259 -11.001
1.260 -10.800
1.262 -10.804
1.271 -10.930
1.282 -10.803
1.283 -11.027
1.295 -10.698
1.302 -10.765
1.303 -10.975
1.313 -10.727
1.318 -10.901
1.321 -10.874
1.328 -10.980
1.329 -10.992
1.331 -10.886
1.335 -10.933
1.346 -10.931
1.362 -10.751
1.364 -10.823
1.365 -10.953
1.366 -10.832
1.369 -10.780
1.376 -10.902
1.378 -10.905
1.387 -10.793
1.388 -10.918
1.391 -10.936
1.415 -10.740
1.420 -10.796
1.436 -10.805
1.436 -10.868
1.445 -10.974
1.451 -10.962
1.463 -10.906
1.463 -10.805
1.472 -10.939
1.477 -10.815
1.493 -10.653
1.495 -10.774
1.501 -10.829
1.509 -10.967
1.509 -10.969
1.511 -10.831
1.515 -10.904
1.522 -11.011
1.526 -10.892
1.529 -10.902
1.543 -10.829
1.555 -10.873
1.556 -10.862
1.564 -10.943
1.566 -10.900
1.570 -10.794
1.577 -10.876
1.587 -10.890
1.591 -10.901
1.595 -10.923
1.615 -10.848
1.617 -10.915
1.621 -10.912
1.625 -10.882
1.634 -10.800
1.634 -10.828
1.635 -10.771
1.649 -10.774
1.653 -10.868
1.662 -10.794
1.683 -10.772
1.691 -10.779
1.691 -10.878
1.698 -10.956
1.699 -10.976
1.700 -11.019
1.701 -10.907
1.704 -10.818
1.707 -10.798
1.708 -10.898
1.718 -10.849
1.727 -10.864
1.730 -11.008
1.735 -10.964
1.736 -11.009
1.741 -10.892
1.748 -10.922
1.749 -10.879
1.753 -10.862
1.759 -10.783
1.805 -10.951
1.806 -10.745
1.812 -10.848
1.820 -10.945
1.822 -10.862
1.823 -10.871
1.831 -11.044
1.834 -10.829
1.837 -10.817
1.857 -11.030
1.859 -10.942
1.865 -10.814
1.873 -10.921
1.877 -10.921
1.888 -10.973
1.892 -10.903
1.901 -11.076
1.902 -10.826
1.919 -10.918
1.921 -10.920
1.938 -10.898
1.939 -10.960
1.949 -10.772
1.956 -10.831
1.957 -10.846
1.959 -10.851
1.975 -10.853
1.977 -10.826
1.979 -10.947
1.998 -10.860
2.001 -10.896
2.028 -10.914
2.029 -10.860
2.029 -10.721
2.056 -10.882
2.061 -10.890
2.070 -10.953
2.080 -10.988
2.095 -10.904
2.100 -10.901
2.102 -10.778
2.118 -10.914
2.123 -10.841
2.126 -10.895
2.134 -10.887
2.135 -10.806
2.141 -11.046
2.145 -10.873
2.160 -10.897
2.171 -10.862
2.203 -10.862
2.206 -10.836
2.212 -10.841
2.216 -10.876
2.225 -10.910
2.225 -10.938
2.249 -10.986
2.256 -10.728
2.260 -10.928
2.269 -10.802
2.270 -10.696
2.279 -10.839
2.283 -10.773
2.292 -10.875
2.311 -10.906
2.315 -10.829
2.320 -10.928
2.321 -10.855
2.349 -10.923
2.370 -10.847
2.379 -10.875
2.381 -10.944
2.397 -10.936
2.404 -10.871
2.410 -10.830
