# Ep lEiso
1.129 -10.974
1.285 -10.762
2.434 -10.775
3.590 -11.034
4.387 -10.856
7.050 -10.874
9.429 -11.234
12.165 -11.107
17.299 -11.153
17.500 -11.323
20.660 -10.942
24.426 -11.191
25.573 -11.218
27.174 -11.087
28.604 -11.035
29.196 -10.968
30.776 -11.543
31.025 -11.251
31.625 -11.176
31.783 -11.807
32.212 -11.516
32.283 -11.645
32.534 -10.994
32.833 -11.406
33.084 -11.540
33.462 -11.849
33.477 -11.254
33.716 -11.650
33.916 -11.576
34.067 -11.775
35.467 -11.704
35.533 -11.450
35.636 -11.469
35.938 -10.973
36.301 -11.464
36.339 -11.765
36.782 -10.987
37.011 -11.289
37.037 -12.229
37.392 -11.116
37.549 -11.894
37.676 -11.770
37.904 -11.385
37.945 -11.470
38.006 -11.823
38.162 -11.257
38.528 -11.759
38.982 -11.210
39.017 -11.533
39.043 -11.971
39.081 -11.574
39.155 -11.342
39.336 -11.886
39.410 -11.902
39.630 -11.394
39.660 -11.958
39.757 -12.039
40.373 -11.151
40.505 -11.934
40.933 -11.772
40.934 -11.723
41.166 -12.197
41.346 -12.142
41.607 -11.890
41.622 -11.436
41.807 -12.035
41.919 -11.479
42.279 -10.745
42.315 -11.288
42.442 -11.537
42.629 -11.854
42.631 -11.917
42.677 -11.544
42.759 -11.870
42.904 -11.457
43.001 -11.814
43.059 -11.179
43.308 -11.877
43.492 -11.731
43.499 -11.678
43.617 -11.901
43.656 -11.160
43.707 -11.931
43.822 -11.741
43.959 -11.804
44.019 -11.853
44.069 -11.951
44.327 -11.618
44.359 -11.917
44.406 -11.904
44.453 -11.838
44.567 -11.404
44.576 -11.527
44.589 -11.275
44.765 -11.288
44.809 -11.706
44.933 -11.378
45.205 -11.280
45.298 -11.929
45.301 -11.753
45.392 -11.971
45.402 -12.189
45.412 -11.839
45.426 -11.880
45.461 -11.485
45.511 -11.398
45.524 -11.843
45.641 -11.622
45.763 -11.690
45.802 -11.891
45.865 -11.870
45.871 -11.717
45.941 -11.812
46.030 -11.945
46.039 -11.757
46.098 -11.683
46.165 -11.331
46.734 -12.076
46.742 -11.166
46.812 -11.620
46.901 -12.049
46.924 -11.681
46.943 -11.723
47.026 -11.754
47.071 -11.535
47.097 -11.486
47.332 -11.750
47.357 -11.680
47.422 -11.471
47.521 -11.939
47.569 -11.775
47.693 -12.171
47.744 -11.863
47.839 -11.789
47.853 -11.920
48.052 -11.927
48.078 -11.186
48.270 -11.841
48.282 -12.111
48.397 -11.291
48.477 -11.546
48.497 -11.291
48.516 -11.636
48.702 -11.646
48.725 -11.525
48.750 -12.053
48.955 -11.671
48.980 -11.826
49.278 -11.903
49.292 -11.669
49.293 -11.063
49.581 -11.760
49.639 -11.796
49.735 -12.064
49.843 -11.864
50.010 -11.850
50.067 -11.835
50.080 -11.303
50.262 -11.891
50.315 -11.791
50.349 -11.808
50.435 -11.772
50.441 -11.268
50.512 -11.717
50.550 -11.709
50.713 -11.809
50.829 -11.658
51.165 -11.660
51.199 -11.548
51.265 -11.571
51.306 -11.719
51.392 -11.868
51.398 -11.988
51.596 -11.744
51.649 -11.075
51.674 -11.705
51.741 -11.389
51.749 -10.936
51.814 -11.546
51.844 -11.263
51.915 -11.698
52.053 -11.173
52.079 -11.493
52.118 -11.917
52.125 -11.604
52.335 -11.889
52.489 -11.553
52.552 -11.671
52.572 -11.179
52.687 -11.933
52.733 -11.649
52.780 -11.752
52.782 -11.796
52.840 -11.742
53.023 -11.528
53.126 -11.000
53.226 -11.492
53.280 -11.967
53.317 -11.610
53.344 -11.660
53.366 -11.506
53.401 -11.353
53.592 -11.631
53.646 -11.407
53.758 -11.149
53.785 -11.728
53.796 -11.524
53.855 -11.748
53.922 -11.929
53.967 -11.552
54.043 -11.694
54.070 -10.847
54.114 -11.593
54.323 -11.812
54.458 -11.977
54.490 -11.949
54.496 -11.718
54.532 -11.001
54.601 -11.077
54.629 -11.545
54.789 -11.445
55.304 -12.036
55.320 -11.498
55.348 -11.585
55.353 -11.693
55.509 -11.599
55.575 -10.939
55.618 -11.781
55.620 -11.979
55.661 -11.549
55.901 -11.726
55.913 -12.084
55.953 -11.463
56.264 -11.320
56.404 -11.075
56.505 -11.450
56.784 -11.627
56.972 -11.306
56.993 -11.649
57.164 -11.744
57.188 -11.832
57.322 -10.903
57.339 -11.399
57.414 -11.908
57.440 -11.829
57.442 -11.735
57.579 -11.677
57.680 -11.672
57.969 -11.666
57.973 -11.152
58.101 -11.373
58.197 -11.880
58.205 -12.257
58.436 -11.189
58.438 -11.681
58.439 -11.538
58.487 -11.688
58.508 -11.426
58.598 -11.871
58.670 -11.640
58.698 -11.760
58.703 -11.898
58.765 -11.727
59.057 -11.715
59.450 -11.761
59.454 -11.472
59.520 -11.942
59.747 -11.829
59.793 -11.226
59.821 -11.143
59.848 -11.728
59.944 -11.638
60.042 -11.820
60.052 -11.685
60.068 -11.263
60.093 -11.036
60.258 -11.837
60.337 -11.275
60.443 -11.282
60.468 -11.942
60.474 -11.175
60.499 -11.946
60.545 -11.462
60.622 -11.763
60.712 -11.779
60.759 -11.317
60.842 -11.669
60.869 -11.745
61.109 -11.740
61.115 -11.723
61.222 -11.890
61.224 -11.895
61.470 -11.603
61.758 -11.476
61.842 -10.932
61.989 -11.192
62.223 -11.887
62.303 -11.015
62.675 -11.599
62.830 -11.833
62.863 -11.789
62.875 -11.706
62.978 -11.565
63.083 -11.050
63.107 -11.744
63.213 -11.264
63.252 -11.623
63.440 -11.405
63.449 -11.884
63.457 -11.646
63.588 -11.794
63.662 -11.017
63.696 -11.721
63.760 -11.781
63.845 -11.928
63.938 -11.852
64.006 -11.737
64.130 -11.854
64.136 -11.173
64.150 -11.522
64.618 -11.624
64.716 -11.523
65.077 -10.880
65.088 -11.249
65.234 -11.585
65.303 -11.704
65.534 -11.633
65.594 -11.341
65.660 -11.714
65.692 -11.422
65.697 -11.575
65.701 -11.789
65.755 -11.439
65.798 -11.659
65.823 -11.116
65.903 -11.656
66.186 -11.277
66.450 -11.487
66.517 -11.854
66.688 -11.628
66.812 -11.678
67.011 -11.471
67.014 -11.390
67.124 -11.277
67.197 -11.870
67.305 -11.690
67.405 -11.909
67.409 -11.637
67.452 -11.949
67.564 -11.592
67.604 -11.909
67.616 -11.420
67.649 -11.893
67.772 -11.586
67.851 -11.867
67.916 -11.325
68.159 -11.724
68.211 -11.276
68.500 -11.747
68.515 -11.222
68.703 -11.524
68.724 -11.912
68.770 -11.370
68.774 -10.830
68.790 -11.953
68.853 -11.431
68.988 -11.533
69.537 -11.747
69.571 -11.351
69.574 -11.612
69.827 -11.547
70.139 -11.863
70.196 -11.137
70.288 -10.812
70.308 -10.961
70.385 -11.588
70.425 -11.030
70.451 -11.613
70.456 -11.670
70.749 -11.795
71.110 -11.112
71.215 -11.465
71.329 -11.813
71.503 -11.409
71.589 -11.755
71.609 -10.962
71.899 -11.533
72.105 -11.517
72.249 -11.580
72.390 -11.681
72.489 -11.598
72.506 -11.183
72.529 -11.417
72.630 -11.752
72.748 -11.221
72.871 -11.697
72.950 -11.732
72.998 -11.503
