# Ep lEiso
1.629 122.354
2.966 122.238
28.215 122.053
31.452 122.032
32.360 121.932
33.841 121.738
34.529 121.818
35.135 121.920
35.671 121.706
35.692 121.708
36.068 121.774
36.720 121.786
36.960 121.744
37.267 121.663
37.562 121.744
37.684 121.789
38.213 121.639
38.297 121.736
38.500 121.770
38.553 121.558
38.678 121.657
38.694 121.610
38.755 121.841
38.857 121.684
38.942 121.629
39.069 121.303
39.075 121.724
39.155 121.572
39.223 121.594
39.274 121.257
39.748 121.666
39.770 121.600
39.808 121.590
39.952 121.768
40.126 121.560
40.144 121.439
40.299 121.739
40.376 121.620
40.385 121.259
40.505 121.682
40.558 121.388
40.601 121.435
40.678 121.577
40.692 121.239
40.713 121.415
40.765 121.622
40.889 121.342
41.082 121.630
41.097 121.517
41.109 121.312
41.126 121.502
41.158 121.582
41.238 121.393
41.271 121.388
41.368 121.560
41.381 121.370
41.424 121.343
41.658 121.636
41.702 121.553
41.845 121.540
41.846 121.448
41.923 121.294
41.984 121.312
42.084 121.394
42.090 121.540
42.165 121.259
42.210 121.587
42.356 121.760
42.370 121.586
42.421 121.507
42.497 121.310
42.498 121.307
42.516 121.504
42.549 121.376
42.608 121.248
42.647 121.419
42.670 121.619
42.771 121.507
42.833 121.445
42.836 121.461
42.874 121.346
42.886 121.624
42.903 121.557
42.940 121.441
42.985 121.421
43.004 121.406
43.022 121.570
43.119 121.480
43.131 121.386
43.149 121.390
43.167 121.411
43.209 121.547
43.213 121.508
43.218 121.587
43.284 121.583
43.300 121.452
43.347 121.555
43.449 121.586
43.484 121.575
43.485 121.437
43.519 121.329
43.523 121.301
43.527 121.242
43.532 121.398
43.545 121.521
43.564 121.549
43.569 121.409
43.613 121.479
43.658 121.457
43.673 121.257
43.697 121.319
43.699 121.256
43.725 121.419
43.759 121.378
43.762 121.436
43.784 121.460
43.810 121.612
44.013 121.336
44.016 121.621
44.041 121.479
44.072 121.345
44.080 121.460
44.086 121.447
44.116 121.209
44.131 121.506
44.140 121.521
44.222 121.228
44.231 121.350
44.254 121.594
44.288 121.379
44.305 121.379
44.348 121.306
44.366 121.403
44.400 121.164
44.404 121.385
44.474 121.383
44.483 121.617
44.550 121.410
44.554 121.324
44.595 121.584
