# Ep lEiso
83.667 -10.322
85.802 -10.213
92.464 -9.962
94.696 -9.995
95.880 -10.160
97.490 -10.140
98.348 -9.855
99.105 -9.751
100.267 -10.199
100.313 -10.038
101.132 -10.099
102.315 -10.105
102.651 -9.913
103.346 -10.033
104.020 -10.146
104.299 -9.990
105.510 -10.059
105.702 -10.123
106.165 -9.856
106.288 -10.179
106.619 -10.019
106.675 -10.088
106.889 -9.728
107.175 -10.014
107.395 -10.012
107.725 -10.169
107.739 -10.126
107.948 -10.055
108.123 -10.010
108.255 -10.113
109.479 -10.039
109.537 -9.905
109.634 -10.135
110.007 -9.649
110.456 -9.901
110.503 -10.058
111.050 -9.646
111.333 -9.800
111.365 -10.072
111.774 -9.706
111.934 -10.112
112.062 -10.046
112.293 -9.844
112.335 -9.888
112.397 -10.072
112.554 -10.183
112.924 -10.035
113.502 -9.745
113.548 -9.913
113.582 -10.142
113.633 -9.934
113.730 -9.813
113.970 -10.096
114.067 -10.104
114.358 -9.836
114.398 -10.131
114.525 -10.081
115.339 -9.703
115.514 -10.112
116.054 -10.024
116.056 -9.998
116.324 -9.926
116.532 -10.108
116.880 -10.080
116.901 -9.843
117.159 -10.013
117.314 -9.862
117.817 -9.475
117.867 -10.037
118.044 -9.888
118.306 -10.052
118.308 -10.084
118.372 -9.889
118.487 -10.059
118.689 -9.842
118.823 -10.027
118.904 -10.051
119.253 -10.058
119.508 -9.980
119.519 -9.952
119.683 -10.068
119.736 -10.039
119.802 -10.082
119.948 -9.981
120.122 -10.012
120.199 -10.037
120.269 -10.088
120.649 -9.909
120.697 -10.065
120.765 -10.058
120.835 -10.022
121.003 -9.952
121.015 -9.957
121.036 -9.726
121.294 -9.730
121.360 -9.948
121.541 -9.774
121.942 -10.015
122.079 -10.056
122.085 -9.964
122.219 -9.963
122.233 -9.897
122.248 -10.007
122.269 -10.029
122.319 -9.822
122.394 -9.775
122.413 -10.008
122.585 -9.890
122.764 -9.924
122.822 -10.028
122.915 -10.016
122.925 -9.936
123.027 -9.985
123.158 -10.053
123.172 -9.955
