# Ep lEiso
2.517 -10.635
7.177 -10.562
41.393 -11.061
46.029 -11.168
47.628 -11.415
51.264 -11.401
52.495 -11.161
53.582 -11.030
55.250 -11.572
55.316 -11.663
56.493 -11.435
58.323 -11.541
58.802 -11.186
59.789 -11.343
60.749 -11.170
61.146 -11.074
62.868 -11.367
63.140 -11.453
63.800 -11.095
63.974 -11.525
64.446 -11.311
64.525 -11.402
64.750 -10.922
65.121 -11.212
65.433 -11.302
65.901 -11.512
65.920 -11.455
66.215 -11.361
66.464 -11.301
66.650 -11.439
68.386 -11.344
68.467 -11.165
68.605 -11.472
69.134 -10.826
69.769 -11.163
69.835 -11.373
70.611 -10.824
70.987 -11.032
71.024 -11.687
71.536 -10.907
71.763 -11.447
71.946 -11.360
72.274 -11.088
72.334 -11.147
72.422 -11.392
72.646 -11.539
73.174 -11.341
73.997 -10.952
74.062 -11.176
74.111 -11.481
74.184 -11.204
74.322 -11.041
74.664 -11.418
74.802 -11.428
75.217 -11.070
75.274 -11.463
75.455 -11.518
76.615 -10.889
76.863 -11.434
77.582 -11.320
77.584 -11.286
77.969 -11.616
78.268 -11.578
78.769 -11.402
78.799 -11.086
79.171 -11.504
79.394 -11.116
80.118 -10.603
80.189 -10.982
80.443 -11.156
80.820 -11.377
80.823 -11.421
80.914 -11.161
81.080 -11.388
81.371 -11.100
81.564 -11.349
81.681 -11.381
82.182 -11.393
82.549 -11.291
82.565 -11.254
82.790 -11.409
82.864 -11.371
82.961 -11.428
83.177 -11.293
83.434 -11.335
83.548 -11.368
83.652 -11.435
84.214 -11.198
84.284 -11.406
84.386 -11.395
84.489 -11.348
84.736 -11.255
84.755 -11.261
84.785 -10.953
85.167 -10.958
85.264 -11.249
85.533 -11.018
86.125 -11.340
86.328 -11.394
86.336 -11.272
86.534 -11.422
86.555 -11.574
86.577 -11.329
86.608 -11.358
86.683 -11.082
86.793 -11.020
86.821 -11.330
87.075 -11.173
87.341 -11.218
87.426 -11.358
87.563 -11.342
87.578 -11.235
87.729 -11.300
87.923 -11.391
87.944 -11.260
88.067 -11.207
88.207 -10.961
89.450 -11.474
89.468 -10.840
89.629 -11.155
89.833 -11.454
89.885 -11.197
89.929 -11.226
90.121 -11.246
90.223 -11.277
90.283 -11.059
90.822 -11.240
90.879 -11.191
91.027 -11.045
91.255 -11.370
91.366 -11.254
91.649 -11.530
91.767 -11.314
91.985 -11.261
92.016 -11.353
92.474 -11.355
92.533 -11.362
92.974 -11.292
93.001 -11.481
93.262 -10.907
93.444 -11.085
93.491 -11.254
93.534 -11.146
93.958 -11.151
94.012 -11.067
94.074 -11.435
94.572 -11.315
94.632 -11.275
95.355 -11.328
95.389 -11.164
95.393 -10.742
96.092 -11.226
96.233 -11.251
96.467 -11.438
96.730 -11.298
97.135 -11.287
97.272 -11.277
97.304 -11.309
97.747 -11.316
97.874 -11.247
97.957 -11.259
98.165 -11.235
98.181 -10.884
98.352 -11.197
98.443 -11.192
98.839 -11.263
99.129 -11.158
99.972 -11.159
100.056 -11.081
100.224 -11.097
100.326 -11.200
100.542 -11.304
100.556 -11.044
101.054 -11.218
101.187 -10.752
101.249 -11.190
101.418 -10.970
101.439 -10.654
101.600 -11.080
101.678 -10.882
101.855 -11.184
102.202 -10.816
102.269 -11.039
102.368 -11.333
102.384 -11.115
102.914 -11.310
103.304 -11.074
103.462 -11.155
103.512 -10.812
103.808 -11.335
103.927 -11.136
104.051 -11.208
104.055 -11.238
104.207 -11.199
104.682 -11.047
104.948 -10.677
105.207 -11.018
105.349 -11.349
105.445 -11.100
105.514 -11.134
105.573 -11.198
105.666 -10.920
106.167 -11.157
106.310 -11.243
106.602 -10.778
106.674 -11.182
106.702 -11.039
106.858 -11.196
107.034 -11.322
107.153 -11.059
107.353 -11.158
107.422 -10.567
107.540 -11.088
108.089 -11.241
108.450 -11.357
108.535 -11.338
108.550 -11.177
108.646 -10.678
108.830 -10.731
108.906 -11.057
109.336 -10.982
110.723 -11.378
110.767 -11.002
110.841 -11.061
110.854 -11.137
111.276 -11.067
111.453 -10.604
111.570 -11.190
111.573 -11.328
111.686 -11.027
112.338 -11.148
112.371 -11.397
112.480 -11.036
113.332 -10.864
113.718 -10.694
113.995 -10.955
114.762 -11.079
115.285 -10.855
115.342 -11.094
115.818 -11.160
115.885 -11.222
116.259 -10.573
116.304 -10.920
116.513 -11.275
116.585 -11.219
116.591 -11.154
116.973 -11.113
117.254 -11.109
118.070 -11.095
118.082 -11.125
118.441 -10.887
118.711 -11.159
118.734 -11.152
119.386 -11.231
119.390 -11.093
119.395 -10.993
119.531 -11.098
119.591 -10.917
119.846 -11.228
120.052 -11.068
120.130 -11.152
120.146 -11.248
120.321 -11.131
121.154 -11.127
122.282 -11.151
122.293 -10.949
122.483 -11.274
123.134 -11.187
123.269 -10.767
123.350 -11.066
123.428 -11.116
123.709 -11.054
123.993 -11.181
124.021 -11.087
124.069 -10.792
124.141 -10.634
