# Ep lEiso
37.733 -12.625
45.222 -13.699
58.332 -13.117
61.211 -13.171
62.579 -13.355
65.696 -13.531
67.635 -13.034
69.346 -12.928
71.285 -13.393
71.341 -13.466
72.344 -13.272
74.084 -13.341
74.726 -13.072
76.052 -13.185
77.340 -13.290
77.873 -12.976
80.184 -13.188
80.550 -13.039
81.436 -12.980
81.670 -13.299
82.302 -13.138
82.408 -13.205
82.731 -12.848
83.198 -13.064
83.591 -13.131
84.181 -13.286
84.205 -13.245
84.578 -13.176
84.891 -13.132
85.126 -13.233
87.313 -13.493
87.416 -13.521
87.589 -13.258
88.256 -13.326
89.056 -13.324
89.140 -13.539
90.117 -12.795
90.623 -12.944
90.680 -13.412
91.462 -12.856
91.810 -13.240
92.089 -13.178
92.591 -13.412
92.682 -13.437
92.817 -13.201
93.160 -13.305
93.966 -13.295
95.140 -12.893
95.222 -13.050
95.284 -13.335
95.375 -13.070
95.548 -13.506
95.975 -13.219
96.149 -13.226
96.668 -12.977
96.740 -13.250
96.967 -13.289
98.421 -12.853
98.732 -13.230
99.740 -13.148
99.743 -13.124
100.290 -13.350
100.714 -13.321
101.424 -13.197
101.467 -12.980
101.994 -13.396
102.311 -12.998
103.337 -12.644
103.438 -12.902
103.799 -13.019
104.334 -13.312
104.339 -13.317
104.468 -13.020
104.703 -13.211
105.115 -13.402
105.390 -13.145
105.555 -12.844
106.266 -13.009
106.787 -13.100
106.809 -13.075
107.122 -13.246
107.223 -13.152
107.356 -12.926
107.653 -13.098
108.006 -13.125
108.162 -13.147
108.304 -13.192
109.076 -13.027
109.171 -13.168
109.311 -13.161
109.453 -13.128
109.792 -12.920
109.818 -12.978
109.859 -12.858
110.383 -12.859
110.516 -13.057
110.885 -12.897
111.698 -12.843
111.976 -13.150
111.988 -13.066
112.259 -13.228
112.287 -13.271
112.318 -13.362
112.360 -13.123
112.463 -12.935
112.614 -12.891
112.652 -13.103
113.002 -12.995
113.366 -13.024
113.482 -13.329
113.671 -13.233
113.691 -13.329
113.898 -13.078
114.164 -13.140
114.193 -13.049
114.368 -13.012
114.568 -12.843
116.350 -13.185
116.376 -12.748
116.605 -12.964
116.898 -13.167
116.973 -12.990
117.036 -13.010
117.310 -13.373
117.458 -12.916
117.544 -12.892
118.315 -13.334
118.397 -13.148
118.610 -12.876
118.932 -13.099
119.086 -13.098
119.477 -13.208
119.640 -13.059
119.942 -13.422
119.984 -13.085
120.618 -13.085
120.700 -12.729
121.310 -13.041
121.347 -13.170
121.711 -12.775
121.965 -12.897
122.030 -12.928
122.090 -12.939
122.681 -12.941
122.756 -12.883
122.843 -13.136
123.537 -13.250
123.621 -13.025
124.629 -13.059
124.676 -12.947
124.681 -12.659
125.657 -12.988
125.852 -13.349
126.179 -13.131
126.545 -13.203
127.110 -13.027
127.301 -13.143
127.345 -12.767
127.964 -13.045
128.142 -13.490
128.257 -13.004
