# Ep lEiso
1.005 119.814
1.010 119.729
1.041 119.982
1.060 119.951
1.070 119.847
1.092 119.738
1.106 120.021
1.119 120.082
1.138 119.749
1.138 119.753
1.152 119.865
1.175 119.813
1.183 119.974
1.201 119.898
1.218 119.974
1.225 119.713
1.256 119.873
1.261 119.832
1.273 119.998
1.276 119.795
1.284 119.894
1.286 119.851
1.291 120.076
1.300 119.894
1.308 119.894
1.319 119.792
1.320 119.819
1.327 119.862
1.333 119.889
1.337 119.823
1.379 119.642
1.381 119.946
1.384 119.798
1.397 119.749
1.413 119.747
1.414 119.602
1.433 120.104
1.443 120.001
1.444 119.681
1.459 119.864
1.465 119.794
1.471 119.836
1.480 119.672
1.482 119.654
1.485 119.818
1.491 119.744
1.507 119.747
1.531 120.028
1.533 119.916
1.534 119.714
1.536 119.902
1.540 119.590
1.550 119.793
1.554 119.787
1.566 119.964
1.568 119.768
1.573 119.739
1.607 120.049
1.615 119.774
1.651 119.826
1.651 119.843
1.671 119.676
1.687 119.693
1.713 119.776
1.714 119.931
1.734 119.724
1.745 119.911
1.783 120.151
1.786 119.968
1.800 119.883
1.819 119.675
1.819 119.671
1.824 119.877
1.833 119.742
1.848 119.607
1.858 119.783
1.864 119.767
1.890 119.870
1.909 119.804
1.910 119.820
1.922 119.701
1.926 119.764
1.931 119.715
1.943 119.796
1.958 119.774
1.964 119.757
1.970 119.726
2.001 119.827
2.004 119.732
2.010 119.736
2.016 119.756
2.029 119.890
2.031 119.851
2.032 119.930
2.053 119.922
2.059 119.792
2.073 119.891
2.106 119.916
2.117 119.717
2.118 119.770
2.129 119.664
2.130 119.637
2.131 119.579
2.133 119.730
2.137 119.849
2.143 119.875
2.145 119.740
2.159 119.805
2.173 119.783
2.178 119.590
2.186 119.649
2.186 119.589
2.195 119.744
2.206 119.703
2.207 119.759
2.214 119.780
2.222 119.884
2.294 119.657
2.295 119.921
2.304 119.788
2.316 119.663
2.319 119.769
2.321 119.756
2.332 119.536
2.338 119.809
2.342 119.822
2.373 119.553
2.376 119.763
2.385 119.821
2.398 119.687
2.404 119.733
2.420 119.620
2.427 119.706
2.440 119.492
2.442 119.798
2.473 119.791
2.478 119.892
2.516 119.709
2.518 119.634
2.541 119.863
2.556 119.791
2.560 119.862
2.564 119.766
2.601 119.764
2.605 119.797
2.611 119.650
2.653 119.756
2.659 119.712
2.721 119.690
2.724 119.755
2.724 119.925
2.784 119.729
2.796 119.718
2.816 119.643
2.839 119.805
2.874 119.702
2.886 119.706
2.888 119.855
2.927 119.690
2.938 119.425
2.945 119.713
2.963 119.722
2.964 119.821
2.979 119.530
2.987 119.740
3.021 119.711
3.046 119.753
3.119 119.753
3.126 119.784
3.140 119.778
3.149 119.736
3.168 119.694
3.169 119.661
3.212 119.605
3.223 119.917
3.229 119.675
3.243 119.829
3.245 119.957
3.259 119.785
3.266 119.865
3.281 119.742
3.311 119.706
3.316 119.551
3.325 119.681
3.326 119.769
3.372 119.688
3.405 119.783
3.419 119.750
3.423 119.665
3.449 119.676
3.459 119.756
3.469 119.807
3.470 119.715
3.483 119.730
3.524 119.500
3.547 119.683
3.578 119.799
3.595 119.664
3.607 119.666
3.615 119.647
3.622 119.793
3.633 119.836
3.693 119.755
3.710 119.818
3.745 119.536
3.754 119.725
3.757 119.616
3.776 119.718
3.797 119.666
3.811 119.568
3.835 119.731
3.843 119.972
3.857 119.759
3.923 119.694
3.966 119.569
3.976 119.652
3.978 119.574
3.989 119.673
4.011 119.677
4.020 119.765
4.071 119.791
4.235 119.613
4.240 119.767
4.249 119.626
4.251 119.710
4.300 119.735
4.321 119.724
4.335 119.681
4.335 119.624
4.349 119.747
4.425 119.693
4.429 119.590
4.442 119.768
4.541 119.595
4.586 119.662
4.619 119.766
4.708 119.712
4.768 119.803
4.775 119.703
4.829 119.674
4.837 119.648
4.880 119.666
4.886 119.772
4.918 119.624
4.929 119.558
4.930 119.673
4.989 119.688
5.033 119.688
5.158 119.553
5.160 119.449
5.215 119.453
5.256 119.619
5.260 119.509
5.359 119.568
5.360 119.674
5.361 119.716
5.381 119.559
5.390 119.747
5.429 119.614
5.460 119.681
5.472 119.645
5.474 119.604
5.501 119.653
5.627 119.561
5.796 119.686
5.798 119.568
5.826 119.574
5.923 119.605
5.943 119.785
5.955 119.656
5.966 119.634
6.008 119.548
6.050 119.545
6.054 119.576
6.061 119.771
6.071 119.544
6.142 119.370
6.176 119.764
6.221 119.511
6.232 119.562
6.234 119.559
6.245 119.560
6.264 119.471
6.297 119.614
6.335 119.513
6.355 119.747
6.390 119.405
6.401 119.680
6.515 119.502
6.518 119.619
6.576 119.567
6.578 119.481
6.712 119.715
6.870 119.686
6.915 119.854
6.996 119.417
7.123 119.550
7.167 119.550
7.370 119.497
7.454 119.480
7.472 119.485
7.479 119.434
7.534 119.636
7.591 119.718
7.604 119.432
7.662 119.463
7.683 119.501
7.784 119.441
7.789 119.523
7.793 119.421
7.863 119.550
7.904 119.489
7.922 119.335
7.956 119.552
8.002 119.502
8.052 119.526
8.088 119.412
8.155 119.523
8.158 119.748
8.165 119.632
8.455 119.596
8.520 119.630
8.758 119.595
8.766 119.450
8.862 119.417
8.907 119.570
9.059 119.594
9.099 119.692
9.142 119.566
9.163 119.391
9.166 119.487
9.169 119.541
9.204 119.498
9.233 119.585
9.249 119.441
9.301 119.586
9.485 119.714
9.656 119.643
9.700 119.519
9.810 119.595
9.890 119.574
10.019 119.402
10.021 119.668
10.100 119.707
10.153 119.504
10.233 119.565
10.322 119.374
10.326 119.497
10.364 119.469
10.463 119.408
10.499 119.475
10.509 119.646
10.539 119.478
10.647 119.415
10.716 119.426
10.774 119.669
10.988 119.515
11.033 119.677
11.285 119.406
11.298 119.688
11.462 119.568
11.480 119.419
11.520 119.624
11.523 119.425
11.537 119.401
11.592 119.598
11.708 119.388
12.180 119.379
12.209 119.286
12.211 119.548
12.445 119.523
12.757 119.315
12.814 119.225
12.905 119.375
12.925 119.601
13.001 119.392
13.041 119.363
13.067 119.330
13.071 119.301
13.361 119.245
13.716 119.387
13.819 119.548
13.930 119.236
14.098 119.263
14.181 119.429
14.200 119.363
14.481 119.519
14.701 119.524
14.858 119.497
15.012 119.453
15.120 119.252
15.138 119.496
15.164 119.238
15.273 119.421
15.402 119.639
15.533 119.441
15.618 119.425
15.669 119.135
15.723 119.492
15.752 119.389
15.752 119.365
15.940 119.429
