# Ep lEiso
97.735 117.469
103.022 117.439
118.666 117.795
123.811 117.803
126.543 117.727
131.909 117.662
133.830 117.932
135.524 117.997
138.126 117.710
138.228 117.715
140.063 117.826
143.247 117.798
144.422 117.948
146.848 117.894
149.205 117.974
149.867 118.015
152.688 117.901
153.135 117.984
154.216 118.017
154.502 117.841
155.274 117.931
155.404 117.894
155.903 118.092
156.724 117.975
157.414 117.940
158.450 117.857
158.492 117.880
159.147 117.921
159.697 117.947
160.109 117.891
163.951 117.754
164.132 118.014
164.436 118.010
165.607 118.157
167.013 118.022
167.161 117.735
168.526 118.169
169.230 118.086
169.310 117.815
170.398 118.144
170.882 117.921
171.271 117.960
171.970 117.825
172.097 117.810
172.285 117.950
172.762 117.891
173.885 117.900
175.636 118.150
175.776 118.056
175.880 117.884
176.035 118.045
176.329 118.116
177.055 117.959
177.350 117.956
178.232 118.112
178.354 117.945
178.740 117.923
181.210 118.202
181.737 117.970
183.450 118.029
183.455 118.043
184.385 117.905
185.047 117.925
186.102 118.006
186.165 118.144
186.948 117.882
187.419 118.137
188.943 118.369
189.093 118.204
189.629 118.130
190.423 117.944
190.430 117.941
190.622 118.133
190.971 118.011
191.583 117.888
191.991 118.056
192.236 118.253
193.292 118.149
194.066 118.091
194.100 118.108
194.595 117.996
194.759 118.058
194.978 118.207
195.462 118.094
196.040 118.077
196.295 118.063
196.527 118.034
197.790 118.143
197.946 118.050
198.174 118.055
198.406 118.077
198.961 118.215
199.004 118.177
199.071 118.256
199.927 118.256
200.145 118.126
200.749 118.231
202.029 118.266
202.451 118.063
202.468 118.118
202.880 118.011
202.923 117.982
202.969 117.923
203.034 118.079
203.190 118.203
203.419 118.231
203.477 118.092
204.007 118.162
204.559 118.142
204.736 117.941
205.023 118.004
205.053 117.941
205.368 118.105
205.771 118.064
205.815 118.122
206.080 118.146
206.384 118.257
209.088 118.028
209.127 118.312
209.476 118.171
209.920 118.038
210.034 118.153
210.129 118.140
210.546 117.903
210.769 118.200
210.900 118.215
212.071 117.926
212.195 118.157
212.518 118.222
213.013 118.077
213.255 118.129
213.870 118.006
214.126 118.102
214.601 118.126
214.667 118.208
215.663 118.203
215.793 118.316
216.752 118.113
216.810 118.029
217.379 118.286
217.764 118.209
217.861 118.290
217.952 118.183
218.845 118.186
218.958 118.225
219.090 118.059
220.138 118.186
220.264 118.138
221.788 118.122
221.859 118.198
221.866 118.392
223.340 118.178
223.635 118.287
224.129 118.084
224.682 118.275
225.535 118.161
225.824 118.168
225.891 118.343
226.826 118.155
227.095 118.262
227.269 118.185
227.708 118.200
227.742 118.316
228.103 118.220
228.296 118.224
229.132 118.196
229.743 118.250
231.524 118.262
231.702 118.301
232.054 118.295
232.271 118.246
232.718 118.197
232.747 118.157
233.779 118.092
234.055 118.473
234.182 118.180
234.534 118.368
234.576 118.523
234.911 118.315
235.072 118.413
235.438 118.265
236.155 118.448
236.292 118.339
236.497 118.194
236.529 118.302
237.623 118.208
238.428 118.326
238.755 118.287
238.857 118.457
239.470 118.199
239.716 118.298
239.971 118.362
239.979 118.248
240.293 118.268
241.273 118.149
241.824 118.532
242.358 118.363
242.650 118.198
242.847 118.323
242.989 118.179
243.108 118.361
243.298 118.415
244.319 118.321
244.611 118.401
245.208 118.494
245.354 118.291
245.412 118.363
245.729 118.285
246.088 118.223
246.330 118.366
246.736 118.444
246.876 118.607
247.114 118.345
248.228 118.272
248.961 118.122
249.133 118.226
249.164 118.353
249.359 118.564
249.733 118.538
249.885 118.372
250.747 118.410
253.530 118.206
253.619 118.400
253.768 118.224
253.794 118.330
254.641 118.367
254.996 118.607
255.230 118.303
255.236 118.231
255.462 118.387
256.760 118.328
256.825 118.198
257.042 118.424
258.730 118.216
259.495 118.307
260.047 118.442
261.568 118.384
262.591 118.508
262.704 118.381
263.636 118.350
263.768 118.318
264.500 118.345
264.588 118.483
264.998 118.294
265.138 118.211
265.150 118.360
265.899 118.385
266.447 118.389
268.025 118.226
268.048 118.092
268.744 118.513
269.265 118.322
269.310 118.178
270.570 118.591
270.578 118.403
270.588 118.457
270.849 118.255
270.963 118.501
271.455 118.330
271.851 118.419
272.000 118.374
272.033 118.321
272.370 118.386
273.971 118.276
276.121 118.570
276.142 118.488
276.502 118.308
277.738 118.354
277.991 118.587
278.143 118.619
278.289 118.394
278.815 118.286
279.347 118.361
279.400 118.326
279.489 118.576
279.625 118.664
280.526 118.357
280.954 118.575
281.525 118.254
281.663 118.320
281.697 118.617
281.833 118.319
282.079 118.207
282.498 118.393
282.990 118.268
283.243 118.571
283.695 118.539
283.843 118.489
285.148 118.299
285.177 118.423
285.757 118.360
285.769 118.248
287.101 118.564
288.656 118.540
289.108 118.761
289.902 118.204
291.165 118.387
291.601 118.741
293.612 118.330
294.452 118.312
294.630 118.319
294.695 118.579
295.245 118.511
295.813 118.717
295.942 118.259
296.514 118.628
296.723 118.348
297.730 118.278
297.778 118.379
297.819 118.254
298.520 118.415
298.919 118.726
299.099 118.674
299.438 118.421
299.893 118.362
300.397 118.394
300.763 118.259
301.438 118.576
301.468 118.675
301.545 118.535
304.066 118.510
304.590 118.555
306.513 118.836
306.572 118.344
307.346 118.308
307.712 118.500
308.951 118.531
309.273 118.653
309.622 118.497
309.793 118.279
309.820 118.623
309.842 118.466
310.130 118.413
310.365 118.520
310.497 118.342
310.925 118.739
312.421 118.679
313.814 118.591
314.173 118.439
315.077 118.533
315.736 118.506
316.799 118.587
316.814 118.621
317.466 118.668
317.911 118.422
318.558 118.497
319.164 118.272
319.188 118.519
319.448 118.389
320.120 118.572
320.363 118.406
320.435 118.608
320.634 118.413
321.372 118.347
321.848 118.368
322.242 118.658
323.710 118.504
324.022 118.696
325.756 118.414
325.845 118.738
326.968 118.618
327.094 118.451
327.369 118.687
327.396 118.921
327.490 118.435
327.872 118.664
328.680 118.436
331.955 118.468
332.161 118.367
332.176 118.472
333.690 118.490
335.546 118.408
335.885 118.814
336.431 118.957
336.550 118.891
337.007 118.491
337.245 118.861
337.400 118.424
337.427 118.580
339.167 118.524
341.299 118.817
341.922 118.660
342.594 118.323
343.611 118.684
344.113 118.535
344.232 118.884
345.946 118.852
347.153 118.663
347.998 118.635
348.824 118.589
349.401 118.373
349.500 118.812
349.638 118.358
350.230 118.558
350.927 118.795
351.636 118.582
352.095 118.567
352.375 118.669
352.668 118.640
352.822 118.529
352.827 118.933
353.847 118.574
354.013 118.555
354.229 118.845
354.530 118.641
355.690 118.647
355.905 118.490
356.023 118.298
356.900 118.534
357.284 118.729
357.708 118.578
358.653 118.955
359.037 118.767
359.675 118.424
363.053 118.776
363.387 118.842
364.011 118.664
364.386 118.636
364.521 118.824
364.661 118.641
364.941 118.845
365.708 118.603
367.254 118.539
367.710 118.467
367.809 118.764
367.835 118.424
367.951 118.434
368.129 118.546
368.499 118.765
368.573 118.643
368.586 118.811
368.593 118.518
369.067 118.672
369.311 118.470
370.626 118.798
371.202 118.924
371.311 118.666
371.498 118.654
371.648 118.414
372.280 118.516
372.404 118.758
372.793 118.791
372.842 118.936
372.924 118.454
374.533 118.428
374.617 118.558
376.091 118.699
376.144 118.524
376.210 119.024
376.831 118.678
376.857 118.438
377.728 118.703
378.039 118.836
378.091 118.452
378.238 118.601
378.924 118.498
379.575 118.527
379.791 118.783
380.028 118.615
380.435 118.973
381.289 118.723
382.239 118.658
382.456 118.920
382.663 118.784
383.102 118.749
383.563 118.859
384.213 118.867
385.444 118.565
386.190 118.561
386.441 118.378
386.899 118.985
386.966 118.805
387.997 118.634
388.101 118.949
388.944 118.802
389.390 118.820
390.258 118.522
391.493 118.698
392.271 118.827
392.784 118.805
393.635 118.728
393.636 118.656
393.727 118.748
393.876 118.636
394.958 118.615
395.069 118.587
398.431 118.624
398.465 118.977
398.689 118.831
399.887 118.940
401.185 118.520
401.290 118.690
401.503 119.232
401.717 119.032
401.801 118.911
402.609 118.696
403.072 118.519
403.646 118.597
403.811 118.714
404.017 118.580
404.201 118.597
404.270 118.877
404.314 118.933
404.394 118.771
404.659 118.764
404.953 118.930
406.875 118.576
407.358 118.590
407.457 118.762
409.152 118.886
409.308 118.578
409.745 118.810
410.283 118.731
410.549 118.674
413.487 118.817
413.610 118.738
413.800 118.865
414.927 118.857
415.312 118.683
416.655 118.698
418.159 119.052
418.237 118.665
418.872 119.192
420.168 118.694
421.075 118.749
421.405 118.734
422.290 118.940
422.947 118.720
423.259 118.578
423.403 118.786
423.773 118.954
425.342 118.827
425.566 118.840
426.002 118.842
426.485 119.176
426.652 118.584
426.988 118.485
427.521 118.953
428.652 118.841
428.831 118.901
428.936 118.717
428.977 118.670
428.982 118.861
429.193 119.193
429.271 118.605
430.203 118.704
430.794 118.822
430.977 118.973
432.062 119.092
433.650 118.949
433.809 118.758
434.146 118.756
434.699 118.999
435.188 118.866
435.282 118.777
437.223 119.045
437.759 118.826
438.880 118.855
438.973 118.889
439.110 119.058
439.159 118.842
439.242 118.768
439.375 118.550
439.799 118.771
440.878 119.023
440.997 118.625
441.085 118.771
441.276 118.694
442.325 118.631
442.657 118.740
444.885 118.823
445.512 118.867
446.266 118.552
446.623 118.792
447.103 118.829
448.132 118.941
448.563 118.609
449.009 118.961
451.109 118.802
453.023 118.968
453.698 118.888
456.989 118.732
457.629 118.900
458.011 118.831
458.718 118.876
459.080 118.581
459.556 118.874
460.356 118.848
461.190 118.854
461.463 118.865
462.421 118.978
462.989 119.054
463.372 119.196
463.510 119.016
463.651 118.638
464.276 118.693
465.121 119.043
465.123 118.863
465.632 118.803
465.706 118.853
466.380 119.292
467.074 118.847
468.121 119.124
471.550 118.895
471.931 118.853
473.609 119.266
473.818 118.796
474.157 118.925
474.593 118.985
477.185 118.850
477.326 118.888
477.830 118.865
478.299 118.666
478.348 118.818
481.174 118.940
481.238 118.827
481.595 118.746
483.087 118.721
483.095 118.876
483.913 118.877
485.118 118.864
485.788 119.031
486.727 118.937
487.725 119.033
488.509 118.523
488.941 118.956
491.220 119.087
491.451 118.915
492.332 118.869
492.670 118.993
492.688 119.255
493.944 118.678
495.197 118.925
495.471 118.937
497.028 118.799
497.090 119.143
498.625 118.863
499.579 118.954
500.139 118.955
500.615 118.994
502.897 119.078
503.270 119.091
503.371 119.076
504.916 118.880
505.576 119.082
506.208 118.958
507.008 119.169
507.335 118.864
508.317 118.920
508.414 119.029
510.229 118.888
510.329 118.906
510.587 118.746
511.220 118.799
511.832 118.887
512.678 118.956
512.946 119.196
513.058 118.984
513.455 119.015
514.150 119.132
514.258 118.742
518.266 119.378
518.274 119.276
518.325 119.045
518.372 118.874
518.606 118.707
518.928 118.843
519.499 118.927
519.832 119.117
519.849 119.256
519.915 118.946
520.062 119.028
521.042 119.251
523.448 119.240
524.621 119.066
525.497 118.938
525.554 119.078
526.253 118.616
529.038 119.031
529.346 118.867
529.414 119.095
529.512 118.732
530.655 118.860
530.728 118.616
531.831 119.031
533.607 119.151
533.661 118.915
533.807 118.993
534.138 118.807
535.440 118.844
537.225 119.165
537.276 119.001
537.941 118.991
540.398 119.087
540.478 118.952
540.752 119.187
540.867 118.996
541.417 119.129
541.442 118.907
541.448 118.747
543.221 118.801
543.621 119.109
544.971 119.096
545.022 118.828
545.313 119.113
545.683 119.077
546.588 118.963
547.081 119.227
548.284 119.042
549.275 118.880
550.652 119.110
553.873 119.258
556.028 119.231
556.103 119.098
556.405 119.124
556.427 119.141
557.191 119.015
557.499 118.977
557.660 119.005
557.888 119.003
559.284 118.918
559.906 118.904
560.227 118.883
561.015 119.133
562.190 119.207
563.747 118.950
564.253 118.957
565.053 119.188
566.993 118.955
567.643 118.955
567.839 119.313
568.166 118.914
570.359 118.995
570.451 118.816
572.488 119.077
574.115 118.812
576.693 119.032
576.886 119.142
580.349 118.988
583.306 119.145
583.505 119.167
584.089 119.196
584.839 119.109
585.153 118.949
585.371 118.874
591.686 119.211
592.840 119.149
592.886 119.066
593.433 119.022
593.523 118.959
595.055 118.975
597.936 118.768
598.615 119.278
600.056 118.802
600.136 119.004
601.789 119.107
601.807 119.204
602.433 119.209
602.668 119.550
604.200 118.987
604.877 119.219
605.544 119.276
605.548 119.202
607.159 118.923
607.911 119.048
608.623 119.111
609.118 119.336
609.910 119.163
611.003 119.229
611.986 118.910
614.341 119.139
614.940 119.662
615.051 119.156
615.597 119.106
618.333 119.196
619.203 119.098
621.487 118.983
622.714 119.457
623.030 119.332
623.214 119.091
625.934 119.260
626.626 119.124
627.086 118.982
627.103 119.497
628.660 119.312
631.348 119.476
634.011 118.947
634.515 119.125
634.591 119.054
636.568 119.029
636.589 118.999
638.912 118.880
640.865 119.010
640.998 119.182
641.089 119.553
641.198 118.986
642.538 119.226
642.699 118.906
644.811 119.330
644.870 118.797
645.821 119.297
648.624 119.341
649.652 119.333
651.635 119.128
654.042 119.195
654.426 119.063
654.604 119.140
656.158 118.856
656.238 119.088
656.276 119.678
656.689 119.330
658.010 119.528
658.865 119.500
662.712 119.353
663.192 119.307
664.456 119.285
669.872 119.451
670.320 119.427
671.243 119.324
671.928 119.121
674.702 119.257
677.904 119.356
678.479 119.229
678.747 119.250
679.315 119.230
680.831 119.200
683.369 119.385
684.171 119.371
685.111 119.384
686.819 119.264
687.145 119.136
687.223 119.066
688.277 119.029
688.790 119.243
691.898 119.319
695.174 119.006
699.836 119.512
700.899 119.228
704.562 119.467
708.921 119.338
709.414 119.442
709.769 118.937
711.072 119.357
712.509 119.427
714.758 119.260
715.230 119.189
715.386 119.388
715.643 119.474
716.393 119.535
716.500 119.492
719.937 119.121
722.283 119.357
723.302 119.409
726.661 119.079
726.886 119.492
728.437 119.187
730.250 119.555
730.772 119.455
731.208 119.084
731.223 119.419
740.916 119.498
741.981 119.211
744.000 119.410
744.954 118.972
746.083 118.935
760.040 119.282
762.384 119.250
762.920 119.298
766.986 119.222
767.147 119.692
768.043 119.431
768.667 119.421
776.308 119.422
779.616 119.452
783.578 119.337
785.454 119.489
785.538 119.355
788.268 119.743
791.903 119.561
800.629 119.196
801.915 119.766
804.465 119.785
806.251 119.157
808.398 119.468
810.263 119.612
817.231 119.317
820.581 119.669
821.042 119.566
825.549 119.339
827.075 119.336
828.732 119.510
831.721 119.490
838.915 119.269
842.604 119.327
844.063 119.290
851.908 119.263
853.542 119.533
859.194 119.440
865.362 119.298
867.628 119.628
872.291 119.245
876.812 119.425
886.525 119.183
887.518 119.706
888.061 119.413
888.130 119.627
895.312 119.460
900.580 119.663
902.564 119.577
910.643 119.459
915.293 119.603
920.923 119.436
923.791 119.726
930.484 119.361
934.091 119.504
937.688 119.683
938.258 119.359
939.170 119.731
939.237 119.580
941.530 119.552
943.384 119.456
958.968 119.545
964.300 119.342
968.446 119.561
968.627 119.302
968.766 119.521
970.290 119.543
977.240 119.763
978.158 119.425
982.476 119.480
983.499 119.537
999.396 119.338
1003.579 119.779
1016.058 119.443
1017.676 119.482
1043.030 119.975
1045.988 119.333
1048.227 119.764
1048.896 119.351
1050.114 119.885
1058.821 119.787
1066.541 119.383
1067.854 119.429
1072.808 119.461
1074.084 119.709
1074.180 119.522
1076.336 119.342
1083.584 119.271
1101.466 119.448
1102.232 119.675
1105.992 119.784
1118.135 119.505
1121.888 119.459
1123.371 119.426
1126.730 119.691
1133.118 119.638
1136.674 119.576
1162.031 119.468
1174.629 119.615
1183.067 119.432
1189.246 119.475
1196.011 119.955
1212.798 119.382
1237.406 119.614
1244.771 119.363
1246.894 119.391
1250.018 119.764
1251.737 119.507
1266.419 119.627
1268.266 119.562
1270.578 119.570
1290.375 119.687
1301.316 119.731
1313.578 119.780
1317.859 119.630
1369.960 119.423
1403.972 119.803
1404.072 119.528
1441.564 120.226
1445.654 119.927
1545.515 119.818
1564.201 119.689
1597.269 119.705
1613.401 120.358
1627.451 120.134
1634.153 120.118
1642.628 119.952
1682.076 119.880
1695.128 120.281
1833.080 120.019
1834.924 119.531
1851.929 119.784
1871.187 120.133
1908.656 119.886
1911.701 120.130
2183.837 120.556
2362.956 120.472
2442.145 120.334
3318.377 120.398
3975.356 120.097
