# Ep lEiso
71.063 121.268
73.120 121.208
79.553 121.496
81.910 121.489
82.894 121.403
84.284 121.316
85.148 121.587
85.911 121.651
87.081 121.353
87.127 121.358
87.953 121.470
88.851 121.423
89.178 121.568
89.854 121.499
90.511 121.437
90.782 121.599
91.960 121.477
92.147 121.551
92.599 121.576
92.718 121.415
93.010 121.494
93.049 121.461
93.201 121.640
93.450 121.534
93.659 121.502
93.974 121.426
93.987 121.447
94.186 121.484
94.353 121.507
94.478 121.456
95.644 121.327
95.699 121.569
95.792 121.452
96.147 121.703
96.574 121.421
96.619 121.305
97.140 121.713
97.409 121.634
97.440 121.378
97.785 121.684
97.935 121.473
98.055 121.507
98.272 121.378
98.311 121.364
98.370 121.495
98.517 121.437
98.866 121.443
99.408 121.667
99.452 121.580
99.484 121.421
99.532 121.569
99.623 121.633
99.848 121.486
99.940 121.483
100.213 121.622
100.251 121.469
100.371 121.448
101.136 121.692
101.300 121.482
101.806 121.529
101.807 121.542
102.058 121.416
102.253 121.432
102.578 121.503
102.598 121.625
102.840 121.391
102.985 121.616
103.456 121.816
103.502 121.670
103.668 121.605
103.913 121.440
103.915 121.437
103.974 121.605
104.082 121.497
104.271 121.389
104.397 121.535
104.473 121.706
104.799 121.521
105.038 121.561
105.048 121.576
105.201 121.478
105.252 121.531
105.319 121.492
105.465 121.561
105.627 121.544
105.699 121.531
105.765 121.505
106.120 121.593
106.165 121.514
106.229 121.518
106.294 121.535
106.451 121.649
106.463 121.617
106.481 121.683
106.723 121.679
106.784 121.570
106.954 121.655
107.329 121.679
107.457 121.512
107.462 121.557
107.587 121.469
107.600 121.446
107.615 121.397
107.634 121.525
107.681 121.626
107.751 121.648
107.769 121.534
107.930 121.591
108.097 121.573
108.151 121.411
108.238 121.461
108.247 121.411
108.343 121.542
108.465 121.509
108.479 121.556
108.559 121.575
108.652 121.663
109.436 121.484
109.447 121.718
109.547 121.603
109.674 121.495
109.707 121.590
109.734 121.580
109.854 121.384
109.918 121.632
109.955 121.646
110.290 121.405
110.326 121.508
110.418 121.659
110.560 121.536
110.629 121.537
110.805 121.477
110.878 121.562
111.014 121.357
111.033 121.548
111.318 121.551
111.355 121.756
111.630 121.580
111.647 121.504
111.811 121.737
111.925 121.667
111.953 121.739
111.979 121.642
112.235 121.639
112.268 121.672
112.305 121.525
112.606 121.458
112.642 121.587
113.080 121.565
113.100 121.629
113.102 121.794
113.525 121.603
113.610 121.593
113.752 121.522
113.911 121.481
114.155 121.578
114.238 121.513
114.257 121.721
114.526 121.567
114.603 121.649
114.653 121.588
114.777 121.597
114.786 121.687
114.888 121.421
114.942 121.613
115.176 121.587
115.348 121.625
115.848 121.624
115.898 121.652
115.997 121.647
116.057 121.609
116.185 121.572
116.193 121.542
116.489 121.493
