# Ep lEiso
106.473 -14.255
115.685 -13.970
143.994 -13.798
154.596 -13.352
160.171 -13.738
167.052 -13.673
171.333 -12.966
175.110 -13.604
180.909 -13.809
181.138 -13.987
185.228 -13.518
190.812 -13.692
192.526 -13.042
196.062 -13.323
199.499 -13.586
200.919 -13.582
207.083 -13.352
208.060 -13.507
210.422 -12.851
211.046 -13.633
212.733 -13.241
213.016 -13.407
214.107 -12.530
215.901 -13.222
217.121 -13.217
218.812 -13.597
218.881 -13.494
219.950 -13.321
220.848 -13.211
221.521 -13.460
227.792 -13.279
228.088 -12.952
228.584 -13.510
230.496 -13.680
232.791 -12.941
233.031 -13.324
235.832 -12.711
237.283 -12.696
237.446 -13.891
239.687 -13.195
240.684 -13.448
241.485 -13.287
242.925 -12.790
243.186 -13.952
243.573 -13.343
244.552 -13.610
246.440 -13.249
249.384 -12.540
249.619 -12.950
249.794 -13.507
250.055 -13.001
250.549 -12.704
251.770 -13.392
252.266 -13.411
253.748 -12.758
253.952 -13.475
254.602 -13.576
258.753 -12.431
259.640 -13.424
262.519 -13.208
262.527 -13.146
264.090 -13.743
265.300 -13.669
267.328 -13.341
267.451 -12.763
268.956 -13.520
269.860 -12.810
272.726 -13.376
272.975 -12.555
273.869 -12.868
275.192 -13.266
275.204 -13.346
275.525 -12.870
276.106 -13.284
277.128 -12.754
277.807 -13.205
278.216 -13.263
279.976 -13.277
281.267 -13.087
281.323 -13.019
282.148 -13.300
282.423 -13.231
282.787 -13.336
283.595 -13.091
284.558 -13.168
284.983 -13.229
285.370 -13.352
287.475 -12.920
287.736 -13.300
288.116 -13.282
288.502 -13.196
289.428 -13.027
289.499 -13.038
289.611 -12.476
291.038 -12.487
291.402 -13.018
292.408 -12.596
294.624 -13.187
295.382 -13.286
295.413 -13.063
296.154 -13.337
296.230 -13.614
296.314 -13.169
296.429 -13.221
296.709 -12.718
297.122 -12.605
297.225 -13.170
298.178 -12.886
299.169 -12.969
299.458 -13.223
299.925 -13.195
299.975 -13.001
300.489 -13.119
301.147 -13.286
301.219 -13.046
301.651 -12.950
302.148 -12.501
306.559 -13.431
306.623 -13.082
307.192 -12.848
307.916 -13.391
308.102 -12.922
308.259 -12.975
308.938 -13.011
309.303 -13.067
309.516 -12.668
311.427 -12.996
311.629 -12.907
312.156 -12.639
312.964 -13.232
313.359 -13.021
314.362 -13.521
314.781 -13.127
315.555 -13.031
315.663 -13.197
317.289 -13.199
317.500 -13.211
319.065 -13.083
319.159 -13.427
320.094 -12.379
320.747 -12.702
320.912 -13.010
321.067 -12.814
322.584 -12.822
322.776 -12.667
323.000 -13.339
324.780 -13.118
324.986 -13.046
327.424 -13.138
327.538 -12.840
327.549 -13.192
329.907 -12.950
330.380 -12.995
331.170 -13.335
332.055 -13.078
333.420 -13.057
333.882 -13.038
333.989 -13.096
335.485 -13.105
335.916 -12.977
336.194 -12.997
336.897 -12.950
336.951 -12.672
337.528 -12.878
337.838 -12.868
339.176 -12.992
340.153 -12.797
343.003 -12.787
343.287 -12.921
343.852 -12.671
344.200 -12.857
344.929 -13.045
344.975 -13.197
346.658 -13.332
347.107 -13.015
347.315 -13.121
347.888 -12.423
347.957 -13.025
348.502 -12.857
348.764 -12.259
349.354 -12.811
350.482 -12.971
350.698 -13.216
351.021 -13.085
351.072 -12.687
352.794 -13.046
354.062 -12.616
354.578 -12.764
354.739 -13.149
355.703 -13.096
356.090 -12.734
356.493 -12.864
356.505 -12.919
357.000 -12.850
358.542 -12.574
359.410 -13.053
360.251 -12.524
360.712 -13.128
361.022 -12.673
361.246 -12.736
361.433 -12.852
361.732 -12.345
363.341 -12.773
363.801 -12.928
364.740 -13.047
364.969 -12.814
365.061 -12.883
365.560 -12.838
366.126 -13.067
366.509 -12.587
367.152 -12.766
367.373 -12.537
367.750 -12.637
369.513 -12.913
370.674 -13.123
370.945 -13.087
370.994 -12.793
371.304 -12.992
371.894 -12.965
372.131 -12.573
373.473 -13.023
377.803 -13.185
377.941 -12.500
378.173 -13.123
378.213 -12.748
379.531 -12.625
380.084 -12.828
380.448 -12.854
380.457 -13.106
380.810 -12.559
382.829 -12.776
382.931 -13.230
383.268 -12.571
385.895 -13.175
387.083 -12.866
387.939 -12.401
390.300 -12.615
391.888 -12.199
392.063 -12.634
393.507 -12.750
393.710 -12.862
394.839 -12.775
394.976 -12.307
395.608 -12.953
395.825 -13.237
395.843 -12.732
396.998 -12.656
397.844 -12.648
400.280 -13.210
400.316 -13.214
401.389 -12.257
402.194 -12.901
402.262 -13.380
404.207 -12.898
404.219 -12.645
404.235 -12.464
404.637 -12.654
404.812 -12.322
405.564 -12.889
406.172 -12.595
406.401 -12.748
406.450 -12.923
406.966 -12.707
409.420 -12.694
412.714 -12.755
412.746 -13.015
413.300 -12.985
415.197 -12.842
415.586 -12.075
415.820 -12.621
416.043 -12.713
416.851 -12.599
417.669 -12.830
417.750 -12.658
417.887 -12.121
418.095 -12.645
419.479 -12.727
420.136 -12.728
421.012 -13.168
421.222 -12.986
421.273 -12.997
421.480 -12.991
421.855 -12.374
422.492 -12.758
423.240 -12.778
423.625 -12.191
424.313 -12.638
424.537 -12.734
426.522 -13.106
426.566 -12.707
427.448 -12.919
427.466 -13.277
429.493 -12.555
431.869 -12.382
432.562 -12.570
433.777 -12.789
435.711 -12.881
436.376 -12.872
439.441 -13.038
440.721 -12.793
440.992 -12.738
441.091 -12.632
441.930 -12.453
442.794 -12.660
442.991 -12.681
443.863 -12.921
444.182 -12.955
445.717 -13.169
445.789 -12.847
445.852 -13.245
446.926 -12.727
447.539 -12.958
447.816 -12.632
448.339 -12.705
449.038 -12.891
449.802 -12.792
450.357 -13.227
451.377 -12.788
451.424 -11.921
451.540 -12.365
455.354 -12.482
456.147 -12.351
459.058 -12.476
459.146 -13.026
460.318 -13.146
460.871 -12.565
462.746 -12.474
463.233 -12.742
463.761 -12.577
464.020 -12.996
464.061 -12.400
464.093 -12.673
464.530 -12.834
464.885 -12.507
465.085 -13.048
465.733 -12.503
467.997 -12.021
470.105 -12.288
470.647 -12.755
472.012 -12.468
472.997 -12.549
474.587 -12.299
474.610 -12.196
475.596 -12.048
476.269 -12.799
477.248 -12.567
478.164 -12.841
478.201 -12.495
478.594 -12.890
479.610 -12.432
479.978 -12.834
480.086 -12.211
480.388 -12.811
481.502 -13.011
482.214 -12.954
482.804 -12.078
485.001 -12.577
485.468 -12.005
488.083 -12.891
488.218 -12.514
489.918 -12.317
490.108 -12.811
490.519 -12.121
490.559 -12.784
490.701 -12.863
491.272 -12.198
492.484 -12.876
497.392 -12.824
497.702 -13.113
497.725 -12.425
499.996 -12.331
502.780 -12.972
503.288 -12.459
504.105 -12.776
504.282 -12.065
504.962 -12.357
505.316 -12.808
505.546 -12.386
505.586 -12.457
508.191 -12.617
511.386 -12.726
512.315 -12.221
513.319 -13.198
514.839 -12.153
515.588 -12.589
515.767 -12.795
518.326 -12.288
520.125 -12.256
521.380 -12.328
522.607 -12.449
523.471 -12.343
523.619 -12.311
523.826 -13.108
524.708 -12.539
525.746 -11.863
526.802 -12.469
527.484 -12.513
527.900 -12.222
528.334 -12.306
528.562 -12.619
528.569 -12.691
530.088 -12.491
530.336 -12.546
530.657 -12.635
531.104 -12.303
532.830 -12.285
533.151 -12.730
533.325 -13.274
534.623 -12.604
535.192 -12.288
535.824 -12.492
537.232 -12.695
537.803 -12.071
538.749 -13.009
543.759 -12.021
544.253 -12.477
545.176 -12.329
545.734 -12.408
545.934 -11.888
546.142 -12.392
546.557 -11.830
547.694 -12.360
550.063 -12.724
550.839 -12.875
551.005 -12.395
551.049 -12.727
551.245 -12.963
551.546 -12.654
552.172 -12.369
552.297 -12.388
552.320 -11.926
552.332 -12.731
553.132 -12.309
553.546 -12.862
555.770 -12.596
556.746 -12.310
556.931 -12.326
557.247 -12.358
557.500 -12.299
558.569 -12.733
558.779 -12.072
559.437 -11.983
559.521 -12.161
559.661 -12.905
562.383 -12.948
562.526 -12.590
565.019 -12.297
565.108 -12.668
565.220 -12.386
566.267 -12.306
566.312 -12.956
567.784 -12.312
568.310 -12.475
568.397 -12.984
568.646 -12.585
569.807 -12.198
570.909 -12.464
571.275 -12.096
571.674 -12.546
572.361 -11.587
573.805 -12.257
575.395 -12.496
575.727 -11.729
576.033 -12.094
576.685 -12.188
577.368 -11.895
578.334 -12.294
580.151 -12.677
581.252 -12.688
581.625 -12.538
582.303 -12.389
582.402 -12.039
583.921 -12.495
584.075 -12.358
585.319 -12.070
585.979 -12.048
587.265 -12.576
589.084 -12.274
590.229 -12.059
590.987 -12.557
592.245 -12.223
592.246 -12.342
592.380 -12.191
592.601 -12.375
594.194 -12.763
594.357 -12.617
599.313 -12.477
599.363 -11.884
599.697 -12.133
601.451 -11.949
603.354 -12.660
603.509 -12.372
603.823 -11.453
604.140 -11.792
604.263 -11.996
605.455 -12.361
606.139 -12.662
606.986 -12.530
607.229 -12.332
607.528 -12.559
607.798 -12.526
607.898 -12.050
607.963 -11.954
608.079 -12.229
608.467 -12.236
608.897 -11.953
611.710 -12.514
612.417 -12.482
612.563 -12.202
615.067 -12.819
615.299 -12.498
615.945 -12.518
616.723 -12.258
617.109 -12.353
621.400 -12.155
621.581 -12.286
621.860 -12.080
623.514 -12.105
624.080 -12.399
626.054 -12.387
628.241 -11.789
628.354 -12.720
629.278 -11.555
631.162 -12.828
632.481 -12.480
632.960 -12.280
634.257 -11.946
635.230 -12.297
635.692 -12.524
635.904 -12.192
636.451 -11.924
638.742 -12.127
639.065 -12.106
639.692 -12.103
640.387 -11.571
640.626 -12.513
641.109 -12.671
641.875 -12.321
643.513 -12.105
643.774 -12.009
643.929 -12.302
643.990 -12.376
643.997 -12.073
644.306 -12.591
644.421 -12.479
645.789 -12.322
646.657 -12.135
646.925 -11.894
648.518 -11.704
650.848 -11.932
651.082 -12.237
651.567 -12.240
652.352 -11.852
653.047 -12.064
653.179 -12.207
655.985 -11.773
656.766 -12.116
658.394 -12.064
658.529 -12.012
658.729 -11.746
658.800 -12.287
658.920 -12.199
659.114 -12.539
659.730 -12.190
661.299 -11.795
661.471 -12.410
661.600 -12.642
661.878 -12.301
663.402 -12.391
663.884 -12.222
667.146 -12.085
668.048 -12.577
669.130 -12.517
669.643 -12.153
670.333 -12.102
671.811 -11.940
672.430 -12.463
673.070 -11.918
676.086 -12.194
678.836 -11.951
679.805 -12.088
684.658 -12.394
685.611 -12.118
686.159 -11.936
687.162 -12.163
687.675 -12.669
688.348 -12.169
689.481 -12.216
690.663 -12.209
691.049 -12.191
692.408 -11.997
693.212 -11.866
693.754 -11.619
693.950 -11.933
694.150 -12.594
695.035 -12.502
696.232 -11.889
696.235 -12.206
696.956 -12.313
697.061 -12.227
698.015 -11.451
699.036 -12.236
700.583 -11.744
705.647 -12.130
706.211 -12.200
708.629 -11.490
708.920 -12.289
709.392 -12.070
709.999 -11.966
713.611 -12.189
713.808 -12.123
714.510 -12.161
715.163 -12.491
715.231 -12.239
719.219 -12.031
719.313 -12.218
719.836 -12.352
722.022 -12.396
722.032 -12.140
723.231 -12.139
724.996 -12.163
725.978 -11.888
727.353 -12.742
728.815 -11.887
729.964 -12.730
730.595 -12.016
733.895 -11.803
734.210 -12.086
735.414 -11.944
735.875 -11.956
735.899 -11.526
737.615 -12.471
739.326 -12.066
739.700 -12.045
741.826 -12.267
741.914 -11.709
744.141 -12.052
745.525 -12.014
746.336 -12.012
747.028 -11.948
750.337 -11.811
750.878 -11.791
751.024 -11.815
753.265 -12.128
754.223 -11.804
755.140 -12.002
756.300 -11.664
756.773 -12.151
758.199 -12.061
758.339 -11.887
760.971 -12.110
761.116 -12.081
761.491 -12.334
762.409 -12.249
763.297 -12.373
764.461 -12.000
764.818 -11.622
764.967 -11.956
765.495 -11.908
766.420 -11.723
766.564 -12.340
772.054 -11.339
772.066 -11.500
772.138 -11.864
772.207 -12.135
772.542 -12.399
773.002 -12.405
773.820 -12.053
774.297 -11.751
774.322 -11.533
774.417 -12.023
774.627 -11.893
776.031 -11.541
779.476 -11.567
781.157 -11.837
782.412 -12.040
782.494 -11.819
783.496 -12.551
787.485 -11.896
787.926 -12.157
788.023 -11.795
788.164 -12.372
789.801 -12.170
789.906 -12.557
791.486 -11.900
794.029 -11.711
794.107 -12.085
794.317 -11.962
794.790 -12.257
796.655 -12.200
799.212 -11.691
799.286 -11.953
800.204 -11.970
803.401 -11.825
803.515 -12.042
803.901 -11.667
804.064 -12.455
804.841 -11.764
804.876 -12.120
804.884 -12.377
807.388 -12.303
807.952 -11.805
809.860 -11.746
809.932 -12.273
810.343 -11.714
810.865 -11.869
812.143 -12.061
812.838 -11.629
814.538 -11.942
815.937 -11.702
817.882 -11.841
822.430 -11.605
825.474 -11.661
825.579 -11.891
826.007 -11.848
826.038 -11.819
827.116 -12.042
827.550 -12.110
827.779 -12.062
828.100 -12.068
830.072 -11.625
830.950 -11.728
831.404 -12.295
832.516 -11.858
834.176 -11.732
836.374 -11.754
837.088 -12.193
838.218 -11.782
840.959 -12.217
841.876 -12.220
842.153 -11.567
842.614 -11.731
845.677 -12.153
845.804 -12.480
